"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
18.9375553613445,17.4248116175005,18.6046566464074,22.5313213333919,6925.32035265424,1.00006541597465,"rmse",1,TRUE,300
-1643.83761393754,-1655.47863577832,-1643.46232156208,-1634.48151935743,6637.33765496304,0.999785658618895,"log_lik_sum",1,TRUE,300
