"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
49.1721292372486,44.7519604019287,48.1026941117151,59.4890265356636,6513.10183717554,0.999661971714282,"rmse",1,TRUE,300
-1852.41109361732,-1864.75780713156,-1852.00492418626,-1842.38384586673,5844.04535730375,0.999900786828447,"log_lik_sum",1,TRUE,300
