"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
29.3760798344313,27.3561124279598,29.1353672591552,32.8333531514729,6362.36395189883,1.00016104640538,"rmse",1,TRUE,300
-1809.74847480263,-1820.42824544748,-1809.42158852306,-1800.71962082167,7016.05384157205,1.00020943256474,"log_lik_sum",1,TRUE,300
