"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
54.0216790834695,51.5644921395352,53.7599052652706,58.1586866114025,6620.14249317263,1.00028323332157,"rmse",1,TRUE,300
-2098.4632062379,-2109.81686144235,-2098.11791562655,-2088.91516578383,6747.43242421823,0.999806051685077,"log_lik_sum",1,TRUE,300
