"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
55.0351805844933,48.8804031570206,53.57498340555,69.4838927520463,6543.99723688054,1.00098970471041,"rmse",1,TRUE,300
-2101.17405310991,-2111.76811455075,-2100.87954473578,-2092.54917540677,6826.21641824194,1.00009813474415,"log_lik_sum",1,TRUE,300
