"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
38.1975363893655,36.7368796466077,37.9315656013518,41.0561347481706,1263,1.00035532123406,"rmse",1,TRUE,300
-1745.95910150866,-1755.90562306361,-1745.68256934956,-1738.31071261551,2483,1.00105694154383,"log_lik_sum",1,TRUE,300
