"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
1.01651589656305,0.798114703473396,0.987597425072658,1.38609425872717,2236.14787295994,1.00070517930878,"omega",1,TRUE,300,3000
0.68183028971407,0.59087497841608,0.679934520329147,0.782580512401503,3035.02101486245,1.00032419743195,"theta",1,TRUE,300,3000
0.0187986417431251,0.0150145730870087,0.0186869585231212,0.0230605554574557,2454.84441671815,0.999752138026449,"lambda",1,TRUE,300,3000
0.283350647142782,0.139397766214263,0.287805583802516,0.400716576180886,1597.1439857902,1.00231002754468,"lambda",2,TRUE,300,3000
0.0293836053402208,0.00286169427183823,0.023328578529633,0.0936008633584165,1915.84843415666,1.00384202900881,"lambda",3,TRUE,300,3000
0.0124823243579431,0.00308671761722835,0.00957912344916239,0.0380723682918424,2632.13954886701,1.00028487279654,"lambda",4,TRUE,300,3000
0.0136964001132002,0.00496436532441187,0.0108767031302037,0.0387831935501733,1944.79739756132,1.0013377133101,"lambda",5,TRUE,300,3000
0.0166253888308407,0.00333080151634939,0.0141884614077692,0.0436627251208072,2507.8914709542,1.00407930537639,"lambda",6,TRUE,300,3000
0.00808581168741538,0.00200926200844869,0.00597225295846434,0.0252606182666521,2164.99462627591,1.00136712087647,"lambda",7,TRUE,300,3000
0.0164197014890601,0.00425689644637722,0.0146363523521079,0.0387877780377742,2392.68103596215,1.00144345599785,"lambda",8,TRUE,300,3000
0.00848791833210337,0.00267151740799349,0.00674754147105121,0.0236922831384592,2743.76383802697,1.00208900466233,"lambda",9,TRUE,300,3000
0.017331193484009,0.00866976073777948,0.0162891397233282,0.0321070396189296,1846.40662113494,1.00350902587633,"lambda",10,TRUE,300,3000
0.00217193942126782,0.00100347984892632,0.00192080846449518,0.00476195831553287,1725.77337593608,1.00121101250012,"lambda",11,TRUE,300,3000
0.00457622367011052,0.00156981590277855,0.00423935705872958,0.00962738366658388,1837.25588804257,1.00132971983505,"lambda",12,TRUE,300,3000
0.00294848823154096,0.00127285810073347,0.00262583236143385,0.0063278461993444,1793.22741955052,1.00146155166994,"lambda",13,TRUE,300,3000
0.00193532008128454,0.00114141946512768,0.00183878377133862,0.00336362402043977,1897.72492905922,1.00027999770762,"lambda",14,TRUE,300,3000
0.00695300059555606,0.00372461077921444,0.0067305374104487,0.0116558736517498,1775.69712643216,1.00025498816591,"lambda",15,TRUE,300,3000
0.00155084768989756,0.000806596166258402,0.00147534351544717,0.00271471941425503,1861.13666283539,1.00096704950405,"lambda",16,TRUE,300,3000
0.000737050601851093,0.000370285039127921,0.000650541135023497,0.00144056253623435,2161.74082687168,1.00107533702524,"binnedPhiT",1,TRUE,300,3000
0.0898777981593021,0.00785280328074934,0.0510472851004878,0.493194562826977,1900.65978406088,1.00089544884244,"binnedPhiT",2,TRUE,300,3000
0.382449306496182,0.0569488620741048,0.327420448239002,0.924278568593428,2397.30649478936,1.00047482202796,"binnedPhiT",3,TRUE,300,3000
0.539348596931817,0.1068996377718,0.530529567271303,0.96535651873603,2977.7924709547,0.999926051089776,"binnedPhiT",4,TRUE,300,3000
0.236996403928076,0.0405757878620681,0.173575676598624,0.791708165931335,1874.16045577523,1.00296145426635,"binnedPhiT",5,TRUE,300,3000
0.39926227866119,0.0635790903349466,0.347812948201426,0.936030400917877,2057.30876066569,1.00058518478817,"binnedPhiT",6,TRUE,300,3000
0.284849920924095,0.0651120187292004,0.226108121658692,0.839035097788906,1987.64185788012,1.00110534959006,"binnedPhiT",7,TRUE,300,3000
0.450480545806854,0.094614373497259,0.410858539287099,0.954289165964056,2020.99630986725,1.00243927179478,"binnedPhiT",8,TRUE,300,3000
0.404326949099583,0.147039936638171,0.373057132209282,0.828157940461995,1956.18089006292,1.00097244098642,"binnedPhiT",9,TRUE,300,3000
0.0743295939815231,0.0268206043894276,0.069342417704883,0.15034908799643,1796.58511977402,1.0023426748586,"binnedPhiT",10,TRUE,300,3000
0.53906327020352,0.168601335932797,0.52262379555797,0.955551499326376,1718.93755890196,1.00107553583283,"binnedPhiT",11,TRUE,300,3000
0.117286390087135,0.036042534780868,0.10031529536422,0.299308677949959,1367.63708690354,1.00088454345108,"binnedPhiT",12,TRUE,300,3000
0.0344346914474893,0.0112312560361516,0.0307553699842722,0.0779189558551318,1136.6188426793,1.00236192769572,"binnedPhiT",13,TRUE,300,3000
0.470761034470346,0.138973101167592,0.436579552925236,0.931248240760092,1455.07507184676,1.00105104299545,"binnedPhiT",14,TRUE,300,3000
0.784244831897701,0.425925648679446,0.814231817569027,0.992059160036599,2195.35207698689,1.00039737431057,"binnedPhiT",15,TRUE,300,3000
0.268180065776746,0.129011073047718,0.255392276928479,0.48233214075252,1651.867276543,1.00068198749404,"binnedPhiT",16,TRUE,300,3000
0.0222604621795252,0.00211277604613675,0.0190783362861545,0.0607624223958031,3071.45002165306,1.0004746700595,"binnedQe",1,TRUE,300,3000
0.874564823260646,0.616488317584195,0.899908673174256,0.995369097344912,3735.31300142714,0.999787910050347,"binnedQe",2,TRUE,300,3000
0.0240761141671483,0.000708566200160951,0.0167942039252969,0.0880015661758,3851.1516686045,1.00034154186264,"binnedQe",3,TRUE,300,3000
0.0271755649374627,0.000854763614514552,0.0201715307381776,0.0925916955592683,3486.61801180269,0.99990019485303,"binnedQe",4,TRUE,300,3000
0.0338102810825913,0.00944210966887745,0.0312156379680108,0.073555173398654,2836.40976185341,1.00026579760682,"binnedQe",5,TRUE,300,3000
