"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
23.7693680757742,22.3765852499393,23.7049897855311,25.3903592850191,7185.1487425333,0.99986836762307,"rmse",1,TRUE,300
-1329.06891260062,-1338.59181841115,-1328.79319861022,-1321.21802416003,6421.84515482211,0.999871907033483,"log_lik_sum",1,TRUE,300
