"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
3.20298443004693,2.35787572109062,4.19690725990947,7337.77053333134,0.999988510691111,"omega",1,TRUE,300,3000
0.198713920437861,0.150297915898274,0.255009045813949,6987.47898622641,0.999819166887834,"theta",1,TRUE,300,3000
0.0825174113436686,0.0737882837660811,0.0914211295046027,7227.75238989422,0.999666186962721,"lambda",1,TRUE,300,3000
0.164229996065726,0.0852847316468176,0.251822639578774,6914.60011539226,1.00027523771663,"lambda",2,TRUE,300,3000
0.0971870927422167,0.0438718928447362,0.167098677055563,6831.47504182824,1.00003811574713,"lambda",3,TRUE,300,3000
0.0232210510400066,0.00595421066921372,0.0517205828998944,7165.57161938129,0.999929911593339,"lambda",4,TRUE,300,3000
0.0740829389299118,0.0204758628864975,0.16459253357707,6865.59388446403,1.00005525011997,"lambda",5,TRUE,300,3000
0.0497864430948158,0.0180693678559026,0.0940576203136394,6813.87547330016,0.999898893727117,"lambda",6,TRUE,300,3000
0.0773516418498123,0.0290694300337296,0.144242474406206,6856.89430116441,0.999886801013832,"lambda",7,TRUE,300,3000
0.0799112947160757,0.0268804459468883,0.169536983469412,6681.9044045505,0.999977903472758,"lambda",8,TRUE,300,3000
0.00543680137475297,0.00161879349480804,0.0126318188368025,7192.58115673757,0.99989210430034,"lambda",9,TRUE,300,3000
0.0371801752516591,0.0114647921767834,0.0769618179298612,6849.60462564729,1.00002514439259,"lambda",10,TRUE,300,3000
0.0374180113689429,0.0118523990672722,0.0781363391352039,6912.97938308998,1.00016540431707,"lambda",11,TRUE,300,3000
0.0758331570371362,0.0295140716225026,0.139090197407163,7165.54777469304,0.999780021831121,"lambda",12,TRUE,300,3000
0.0557601856007696,0.0224379933716344,0.103564912166961,7419.55937715259,0.999783854129599,"lambda",13,TRUE,300,3000
0.0587194239584327,0.0219153663691979,0.113825806431194,6995.73427296315,0.999997312402589,"lambda",14,TRUE,300,3000
0.0426180034586672,0.0155633667990981,0.0828654158425272,7096.74775472025,1.00017123942263,"lambda",15,TRUE,300,3000
0.0262643211503727,0.00746655510169335,0.0561047920489877,7233.62965762016,1.00027050942944,"lambda",16,TRUE,300,3000
0.0409697666097137,0.0127697502595241,0.0829707282630459,7070.84291226268,1.00012739057908,"lambda",17,TRUE,300,3000
0.0287127816381401,0.0116621265111863,0.0531843236053169,7186.48347828123,0.999709547098566,"lambda",18,TRUE,300,3000
0.0342260192502316,0.0149259062252433,0.0613624409772815,7503.34087154994,0.999593442004683,"lambda",19,TRUE,300,3000
0.0155089469656339,0.00332295522689723,0.0341232536077476,6931.45719342009,1.00025169681445,"lambda",20,TRUE,300,3000
0.0081246307683311,0.00179614565618235,0.0179922561933015,6926.21397006916,1.000446648684,"lambda",21,TRUE,300,3000
0.0209290162758994,0.0144503821770047,0.0313182323997058,7155.36467310095,0.999872634624561,"lambda",22,TRUE,300,3000
0.00766784503985735,0.00519414303699044,0.0116878583771977,7013.33785776111,0.999624519543732,"lambda",23,TRUE,300,3000
0.00793813154744407,0.00428673937852746,0.0154200285411341,7153.45049339089,0.99999053326028,"lambda",24,TRUE,300,3000
0.00300630589687385,0.0015268690058651,0.00585868226614549,7291.23744647178,0.999908667175126,"lambda",25,TRUE,300,3000
0.00625204848246165,0.00337596442909038,0.0117749886470365,7634.09908195718,0.999864816926648,"lambda",26,TRUE,300,3000
0.00464374955235329,0.0025157962729688,0.00866518302955519,7314.92274732153,0.999946082251911,"lambda",27,TRUE,300,3000
0.00516907940859107,0.00313629980555401,0.00883631538712087,6927.59362994537,1.0004018324947,"lambda",28,TRUE,300,3000
0.00875152266961404,0.00569584267642199,0.0139354251697829,6799.14192930858,0.99982680901893,"lambda",29,TRUE,300,3000
0.0043358307414405,0.0019531897769484,0.00955407829261899,7505.52469588955,0.999806646515324,"lambda",30,TRUE,300,3000
0.00337795012701075,0.00154068681357257,0.00720969448393664,7278.05742783457,1.00013142421806,"lambda",31,TRUE,300,3000
0.0093161372842835,0.00514556957128295,0.0164464190114478,7082.28647758084,1.00003440489747,"lambda",32,TRUE,300,3000
0.00715429713151228,0.00409988985917551,0.0122214746061851,7114.74096930934,0.999706841674688,"lambda",33,TRUE,300,3000
0.00677770746425237,0.00390391647348217,0.0116903707899175,6764.87358083212,0.999701540627436,"lambda",34,TRUE,300,3000
0.00186089145828484,0.000979802947394791,0.00335408392136298,6707.84669944199,0.999795408280579,"lambda",35,TRUE,300,3000
0.00838171066011508,0.00495441522777774,0.0139331516283864,7079.29827796437,0.999632691820106,"lambda",36,TRUE,300,3000
0.00139779425346567,0.000724916373912927,0.00253965501122718,7103.3575367525,0.999790979058976,"lambda",37,TRUE,300,3000
0.0012864518240976,0.000655135082531589,0.0023525184902821,6451.5107965203,1.00006690538146,"lambda",38,TRUE,300,3000
0.0160892247353816,0.00858717499011148,0.0305825459535082,7019.77676987451,1.00000160400824,"binnedPhiT",1,TRUE,300,3000
0.177919508360493,0.0521221233868043,0.534268664818602,6839.79365898702,1.00017392551399,"binnedPhiT",2,TRUE,300,3000
0.0747230722929761,0.0304801972732368,0.178846192277078,7084.21433537377,1.0005200773178,"binnedPhiT",3,TRUE,300,3000
0.238569915844215,0.0805299728979834,0.618283851052519,6704.18913833862,1.00002735587535,"binnedPhiT",4,TRUE,300,3000
0.148919638700272,0.0520080894720385,0.402484733262005,6933.53612644847,1.00030053886253,"binnedPhiT",5,TRUE,300,3000
0.0490660463982068,0.0209068407466464,0.11144252619106,7218.5689885874,0.999947585669478,"binnedPhiT",6,TRUE,300,3000
0.147835853176432,0.0587822539608848,0.35193967301304,7006.12217160864,0.999916196406896,"binnedPhiT",7,TRUE,300,3000
0.0815803031988124,0.0281445679684457,0.222632483568577,6233.78228753622,1.00033074585537,"binnedPhiT",8,TRUE,300,3000
0.19681404264531,0.0871555186657498,0.429155229566537,6873.26222528829,0.999791964909266,"binnedPhiT",9,TRUE,300,3000
