"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
89.0175674408078,80.5188330790418,87.6634116653412,105.40916515926,4454.10526521353,1.00009524796366,"rmse",1,TRUE,300
-2007.89502224216,-2020.62567802136,-2007.42116853458,-1997.32386535247,4709.57315988254,1.00032966927057,"log_lik_sum",1,TRUE,300
