"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
124.902560994912,109.167588842823,123.475875388728,148.537790328146,2147.00384710624,1.00151990388984,"rmse",1,TRUE,300
-2308.69309781519,-2322.0238319863,-2308.51523339641,-2296.69520909592,3110.89583545968,1.00081659277145,"log_lik_sum",1,TRUE,300
