"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
2.09786934930778,1.49662560688161,2.06525494184378,2.88246596919575,7089.78892400567,0.999796910350937,"omega",1,TRUE,300,3000
0.89512266421293,0.753171186166594,0.890393180148482,1.05466018316005,7016.55302882614,0.999732669775235,"theta",1,TRUE,300,3000
0.111698533087221,0.0976658825663789,0.111595277875009,0.126790801201668,6398.66033811809,0.999899167413517,"lambda",1,TRUE,300,3000
0.0296597972895019,0.015701534954207,0.028115326614497,0.0524971939069704,7085.64342889832,1.00079452457082,"lambda",2,TRUE,300,3000
0.036981442725931,0.0199381598457715,0.0349790239501408,0.065022570918146,6947.29153730353,1.00005337119121,"lambda",3,TRUE,300,3000
0.0428473988982238,0.0271025102950623,0.0418701666183373,0.0644285462963304,6816.04240789334,1.00043006554992,"lambda",4,TRUE,300,3000
0.0705106086848659,0.0449891381151597,0.0688895315793244,0.105568661942086,7101.4208036489,0.999887206403163,"lambda",5,TRUE,300,3000
0.050682037783603,0.0323323397218174,0.0494597364849481,0.0764344439243202,7107.10064937957,0.99984094155385,"lambda",6,TRUE,300,3000
0.0262850237396698,0.0166396068372727,0.0256640091940728,0.0394479826368247,6812.34102462217,1.00036271023982,"lambda",7,TRUE,300,3000
0.0401136772330284,0.0259356719720322,0.0392984674697572,0.0589976713113766,6535.61451903831,1.00012117943512,"lambda",8,TRUE,300,3000
0.0234496070561269,0.0152366359304826,0.0229310252267408,0.0348187515626045,6942.87198791261,1.00009289368417,"lambda",9,TRUE,300,3000
0.0358800695437233,0.0253134014836562,0.0355673008510135,0.0487720910286048,6526.38653397436,1.0001759151355,"lambda",10,TRUE,300,3000
0.0324370886369939,0.0228967122406605,0.0320194193163251,0.0445085001612715,6434.94130544944,1.00025055831435,"lambda",11,TRUE,300,3000
0.00651224951629413,0.00405503013729577,0.00638557247566602,0.00970440374438861,6808.73097140481,1.00086491747639,"lambda",12,TRUE,300,3000
0.0110154730923202,0.00740899529218091,0.010874300158145,0.0154895745755108,6821.27510927882,1.00042033337518,"lambda",13,TRUE,300,3000
0.0111642136015831,0.00758615012731779,0.0110087284198012,0.0156120679841073,6376.19241025489,1.00024765708499,"lambda",14,TRUE,300,3000
0.0116959575367482,0.00791807013256014,0.0115216467751199,0.0165598089490898,6737.45764054161,1.00086295271959,"lambda",15,TRUE,300,3000
0.0106459158659309,0.00695719331398486,0.0104263747076266,0.0155368211444866,6344.96390639708,1.00007723061436,"lambda",16,TRUE,300,3000
0.00153858925252933,0.000268436163032377,0.00145157826012683,0.0033446315814211,6800.83115103108,0.999814110263204,"binnedQe",1,TRUE,300,3000
0.0940674529113668,0.0725651935268193,0.0922312011523281,0.125885330751709,6233.86140151553,1.0007022300347,"binnedQe",2,TRUE,300,3000
0.00132798306041422,3.40338034550725e-05,0.000913448776914818,0.00506705125539471,6675.5078605998,0.999943656344825,"binnedQe",3,TRUE,300,3000
0.0102907549866499,0.00610683952418655,0.00994963154471271,0.0164473737413499,6162.77927060379,0.999661727903085,"binnedQe",4,TRUE,300,3000
