"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
3.71647566554361,3.3220273277317,4.41585637656491,2988,1.00097878705342,"rmse",1,TRUE,300
-980.004333189314,-998.176634173224,-964.996485726286,2222,0.999702608509824,"log_lik_sum",1,TRUE,300
