"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
1.86884852595562,1.44859525769939,1.86194256769605,2.34463369761628,6761.99518827568,0.99971120159765,"omega",1,TRUE,300,3000
0.0403500978801886,0.0205137484659688,0.0395760129960717,0.064576345340123,6060.14469705015,0.999896251718684,"theta",1,TRUE,300,3000
0.915111652408466,0.73359842309605,0.933157277755751,0.997366958563526,5319.68041707117,0.999891516309645,"lambda",1,TRUE,300,3000
0.294868384543862,0.202748335805586,0.292809656696681,0.399758317468434,5013.50842913202,1.0001888148693,"lambda",2,TRUE,300,3000
0.172707927381179,0.114426583187152,0.170587155213221,0.244262718248984,5047.89184809569,0.999949465554064,"lambda",3,TRUE,300,3000
0.245807774642454,0.16893863292291,0.243217057546629,0.336455891570225,4382.74807322134,1.00007013776156,"lambda",4,TRUE,300,3000
0.702749101616947,0.508652813152043,0.700156999786189,0.911210826488181,3686.11522320681,0.999746187147352,"lambda",5,TRUE,300,3000
0.248737775577935,0.175265640093553,0.247175905317353,0.33259662840543,3891.19534787935,1.00020816956473,"lambda",6,TRUE,300,3000
0.215813987495929,0.151542990010066,0.213272845178854,0.2907157339777,4416.12420437132,0.999858541703812,"lambda",7,TRUE,300,3000
0.645848230021917,0.47877173472258,0.645175427642151,0.822806800722621,3469.50016849349,1.00000134573615,"lambda",8,TRUE,300,3000
0.142246207082698,0.0980439740811702,0.141099395697299,0.192980127246171,4065.27738021417,1.00017492814753,"lambda",9,TRUE,300,3000
0.232656884194145,0.164508797663397,0.230631652325082,0.310382595259276,4197.51705358311,1.00009407222509,"lambda",10,TRUE,300,3000
0.190164647804188,0.135702691242123,0.188565318236654,0.256457404431315,4243.41997238897,0.999840097902446,"lambda",11,TRUE,300,3000
0.19383512069555,0.137699788760009,0.192117036660558,0.261584387557281,3819.62311132964,1.00014121219204,"lambda",12,TRUE,300,3000
0.0482852013075958,0.0303600018111791,0.0474480381593037,0.0715614042270841,5073.3907505809,0.99986665403071,"lambda",13,TRUE,300,3000
0.0905360263431116,0.0615145741310299,0.0893826452291863,0.125912613314512,4483.3104605116,0.999876878025212,"lambda",14,TRUE,300,3000
0.105928470524983,0.0727700625641534,0.104796738992729,0.146392494857926,3872.75901065802,0.9997814312156,"lambda",15,TRUE,300,3000
0.0933169857716045,0.0632554160772546,0.0923980383810526,0.129599662380527,4551.58255732631,1.00025984418943,"lambda",16,TRUE,300,3000
0.142842899638291,0.10258691210812,0.141555080963421,0.190540387670783,3661.70374760874,1.00050711443765,"lambda",17,TRUE,300,3000
0.604564181251541,0.456730250359103,0.603835683581821,0.752981300967685,3239.91506117848,0.999817591549742,"lambda",18,TRUE,300,3000
0.322415029269921,0.241448980665764,0.320817726238589,0.410615439756283,3554.62600680579,1.00001531556506,"lambda",19,TRUE,300,3000
0.246897575942295,0.182568305139437,0.246561216239694,0.31791082442984,3895.70946965838,0.999907118316608,"lambda",20,TRUE,300,3000
0.103259454795924,0.0737709388909536,0.102423045349726,0.137286175552378,3644.69062504438,0.999805252214176,"lambda",21,TRUE,300,3000
0.658067925978574,0.494229346301104,0.657372659726854,0.823974018301549,3353.17341985787,1.00013452704485,"lambda",22,TRUE,300,3000
0.207331235053832,0.152368556086197,0.206161806341141,0.268202818921245,3367.5031737889,1.00025082868602,"lambda",23,TRUE,300,3000
0.238482402833225,0.173901079798633,0.237172117064482,0.310318779382813,3083.75218239864,1.00000400151777,"lambda",24,TRUE,300,3000
0.113113117274388,0.0805656810989885,0.111853484284871,0.151530383118256,3839.27780143955,0.99998191405686,"lambda",25,TRUE,300,3000
0.0881177870500748,0.0621783835918012,0.0870247318456987,0.119744251064803,3136.91865718993,0.999780973863979,"lambda",26,TRUE,300,3000
0.116933824886909,0.0836172552556791,0.115794192564307,0.156164255311849,3614.55459937396,0.999905792277302,"lambda",27,TRUE,300,3000
0.087707700335732,0.0620945714899253,0.0866334177897418,0.118319541126093,3597.42739154068,0.999827079117282,"lambda",28,TRUE,300,3000
0.122568440830944,0.0875907001051863,0.121605099553597,0.162514333682301,3093.18001684469,0.999964894106548,"lambda",29,TRUE,300,3000
0.0717091126362596,0.0506011647804136,0.0710546913662342,0.0964391547354105,3376.07917420382,1.00007140847537,"lambda",30,TRUE,300,3000
0.0877015158922974,0.0620384659602327,0.0869159897990091,0.117811093661652,3402.26408582463,1.00038764014517,"lambda",31,TRUE,300,3000
0.0771666109081148,0.0547085324015076,0.0765863704262131,0.104324945715775,3230.35089894043,1.00033674160809,"lambda",32,TRUE,300,3000
0.0335644394036713,0.0230795606764267,0.0330855064755407,0.0464239670756802,3686.27480443219,1.00004790358624,"lambda",33,TRUE,300,3000
0.0932739203514804,0.0666914489780374,0.0924953143072798,0.124263057403366,3536.53192462485,0.999897044646395,"lambda",34,TRUE,300,3000
0.0278695754181488,0.0187549742928948,0.0275788304799097,0.038378259699237,3869.30042343382,1.00018366872991,"lambda",35,TRUE,300,3000
0.0965507663745159,0.0683282264295681,0.0959880273482132,0.128592661685341,3287.36514625432,1.00036204005205,"lambda",36,TRUE,300,3000
0.0233743737919915,0.0158064303037142,0.0230448907772512,0.0327186466928091,4116.98373159539,1.0005146116489,"lambda",37,TRUE,300,3000
0.020813419188974,0.0139170340244446,0.0205620447121065,0.029123625682985,3275.60719296373,0.999767943179093,"lambda",38,TRUE,300,3000
0.10490354997095,0.0453806912824753,0.10378168938336,0.172233993594095,4440.66708324645,1.00020048994835,"binnedK",1,TRUE,300,3000
