"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
7.4746980420665,6.45893294131492,9.02847874949846,7004.59062997817,0.999866164238866,"rmse",1,TRUE,300
-1140.2833039939,-1154.98191655983,-1127.6583318074,6808.53115862711,0.999853973540371,"log_lik_sum",1,TRUE,300
