"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
53.2252294312765,43.7614308494534,66.0762759584408,7143.20598661782,0.999875414673816,"rmse",1,TRUE,300
-1891.84557378741,-1909.54541412963,-1876.39584318051,6349.22654764609,0.999828762142716,"log_lik_sum",1,TRUE,300
