"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
34,13,7,67,34,10,97,19,34,21,45,16,38,7,3,19,22,47,1,1,6,8,6,0,0,4,4,1,5,9,0,4,16,1,1,1,1
-1,-1,-1,-1,62,12,132,34,48,13,36,16,54,14,10,37,30,64,3,1,9,9,4,3,5,0,2,0,1,7,1,2,4,0,1,0,0
336,221,115,1097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,126,19,214,74,97,69,101,37,105,20,21,50,55,112,7,1,26,34,9,10,4,7,2,7,3,14,0,5,11,1,4,5,3
-1,-1,-1,-1,217,19,357,87,133,114,123,67,180,54,34,82,78,174,11,5,39,45,12,6,10,11,9,3,11,21,1,7,16,2,5,2,1
-1,-1,-1,-1,294,36,458,95,155,121,160,84,254,74,36,103,94,253,2,4,60,85,14,10,6,13,16,5,11,35,5,7,17,1,2,2,2
-1,-1,-1,-1,351,33,617,147,261,152,292,126,306,91,53,117,170,292,19,2,87,104,36,9,9,13,19,4,9,35,4,15,20,1,11,5,1
1092,422,263,2627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,471,48,649,157,354,250,284,131,377,150,65,167,194,370,10,5,83,116,30,18,17,27,24,8,20,42,8,15,35,3,9,9,4
-1,-1,-1,-1,1194,161,1985,450,1111,838,983,443,1375,497,247,452,570,1113,47,10,293,475,152,92,92,119,105,41,76,159,22,89,174,12,39,27,17
740,243,132,1460,1153,92,1854,387,842,646,800,478,1498,490,257,410,577,1215,50,18,339,714,226,144,155,245,225,120,164,399,55,190,470,11,108,45,45
89,29,22,237,201,12,312,37,94,83,97,58,251,75,33,47,103,274,16,1,97,243,120,68,90,98,117,69,106,288,49,152,472,12,125,66,50
18,3,3,49,31,2,58,6,15,14,18,8,57,4,3,13,27,48,2,0,23,46,16,15,22,28,27,15,23,64,12,39,152,5,48,19,24
8,1,0,11,6,0,17,0,3,5,4,1,12,4,4,6,19,15,0,0,4,12,5,3,8,11,6,5,13,38,6,14,68,4,16,17,11
11,1,0,8,3,1,4,0,2,4,2,3,7,0,0,1,7,7,1,1,4,5,2,0,4,1,1,2,5,13,3,5,30,1,8,10,10
4,0,0,1,1,0,1,0,1,0,2,1,4,1,0,1,10,7,0,0,3,3,2,2,3,1,1,0,3,8,2,8,16,1,5,7,9
4,0,0,2,4,0,1,1,1,7,1,3,3,1,1,0,8,5,0,0,1,1,0,0,2,0,1,2,0,4,2,3,4,2,3,6,1
