"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
47,23,9,19,22,1,3,0,0,0,0,2,0,0,0,0,4,6,1,1,4,7,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0
-1,-1,-1,-1,25,1,0,0,0,0,0,1,0,0,0,0,4,7,1,0,10,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,108,118,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,36,1,5,0,0,2,0,7,0,4,1,1,9,20,6,0,14,15,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0
-1,-1,-1,-1,71,1,6,1,1,7,2,6,3,9,4,0,18,18,3,2,21,21,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0
-1,-1,-1,-1,76,3,20,1,2,10,3,15,1,12,7,4,24,39,10,0,25,26,1,5,2,0,1,0,2,1,1,0,2,0,0,0,0
-1,-1,-1,-1,109,1,8,2,4,9,3,23,7,9,9,4,47,53,15,2,20,36,5,2,2,0,0,1,0,3,0,2,5,1,1,0,0
145,160,183,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,109,1,12,0,1,9,0,22,6,19,6,10,76,52,9,2,36,49,5,4,3,5,2,2,0,0,2,0,1,1,3,2,0
-1,-1,-1,-1,295,10,69,3,18,43,8,112,27,69,28,30,280,234,39,3,142,201,32,23,9,16,11,7,1,6,1,8,19,7,9,1,0
107,92,100,97,396,12,72,8,25,71,27,145,34,116,47,44,430,375,83,5,180,319,82,55,35,46,22,45,27,23,11,23,76,9,33,1,3
60,27,29,21,168,18,24,0,4,14,0,8,12,43,15,7,124,163,38,6,72,179,44,61,21,46,40,60,54,42,12,58,130,38,81,7,3
37,27,15,23,84,9,7,0,0,0,0,2,3,7,4,1,33,49,9,0,13,28,2,5,6,10,7,10,1,5,2,22,52,11,25,5,3
12,14,7,12,30,2,1,0,0,0,0,0,0,2,0,0,16,22,5,0,6,26,3,6,6,7,2,4,8,6,4,13,37,8,18,0,1
6,7,5,3,14,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,5,7,2,1,3,3,2,1,3,2,1,13,29,4,11,6,2
3,5,1,4,7,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0,1,0,0,4,2,0,7,11,4,11,1,1
1,4,1,3,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,3,1,1
