"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
6,1,11,7,12,6,33,2,2,5,4,2,3,5,2,1,16,10,4,3,6,5,1,0,0,3,2,5,2,3,11,1,3,0,10,1,5
-1,-1,-1,-1,8,5,54,3,3,19,3,3,4,5,3,1,12,3,1,2,5,5,4,2,1,0,4,2,2,1,6,4,4,1,3,1,2
43,36,151,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,21,9,79,4,19,31,10,10,7,16,6,2,17,16,4,2,16,6,12,0,6,3,2,2,2,3,6,3,3,2,7,0,5
-1,-1,-1,-1,34,14,105,8,27,50,23,9,20,13,12,4,23,15,6,6,25,8,9,3,16,4,1,4,4,4,12,4,4,3,13,3,6
-1,-1,-1,-1,39,17,135,17,16,62,16,11,17,26,16,6,56,20,8,11,28,14,8,4,10,7,4,8,4,4,14,3,8,0,19,2,3
-1,-1,-1,-1,57,30,152,16,31,73,38,16,23,23,20,6,46,19,5,21,44,14,16,8,13,3,9,6,4,7,19,6,7,3,24,2,8
77,51,198,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,60,24,191,26,30,94,43,19,28,31,20,5,61,19,13,23,47,30,30,13,19,10,6,10,4,9,18,3,7,9,29,3,8
-1,-1,-1,-1,146,93,546,40,92,336,104,84,98,120,71,23,211,89,44,58,195,81,71,31,88,22,29,30,26,41,76,29,32,21,98,12,34
34,20,86,77,126,65,555,33,101,227,109,77,142,106,72,22,282,126,57,119,297,188,161,89,206,54,58,82,67,99,219,36,52,34,245,22,68
7,4,21,11,22,8,126,8,24,78,16,9,37,20,14,9,105,26,25,63,219,150,148,70,203,65,63,70,64,112,276,53,68,41,358,53,91
1,0,5,5,3,1,22,1,5,11,4,1,6,5,0,2,10,3,6,9,35,24,25,20,55,18,13,12,17,44,116,23,26,27,184,28,62
0,0,2,4,0,0,1,0,0,1,1,0,0,1,0,0,1,4,0,1,13,4,6,15,21,8,4,7,10,22,58,14,14,15,120,13,31
0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,4,1,9,10,1,1,2,7,41,6,11,9,56,10,19
0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,5,3,0,2,2,2,8,6,8,4,32,6,7
0,0,1,0,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1,2,1,1,1,1,5,1,1,4,9,5,6
