"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
62,53,79,129,98,100,408,94,249,150,91,56,74,43,49,77,224,163,107,124,166,97,56,30,43,51,53,132,54,53,58,-1,52,19,63,14,27
-1,-1,-1,-1,70,66,324,76,154,112,63,31,48,40,34,45,190,200,116,112,200,117,51,30,53,78,83,307,33,37,52,-1,49,9,47,19,19
454,451,729,900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,132,109,426,119,239,137,98,54,92,47,62,69,285,294,243,137,289,169,88,51,34,55,58,82,51,54,77,-1,55,13,73,21,29
-1,-1,-1,-1,217,224,643,204,434,251,128,99,122,81,90,117,380,403,291,221,469,209,96,39,50,93,88,149,68,74,83,-1,85,16,95,27,29
-1,-1,-1,-1,158,174,687,187,480,212,142,85,171,93,112,141,451,432,335,255,591,297,119,69,68,93,95,156,74,112,98,-1,90,22,92,24,46
-1,-1,-1,-1,397,315,1043,281,591,347,218,101,197,114,101,140,585,489,291,263,650,296,173,69,74,121,124,143,102,122,119,-1,121,31,103,32,44
800,698,1507,1865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,315,283,999,234,606,300,188,100,227,131,118,149,646,527,365,294,883,433,263,122,128,230,216,622,89,140,127,-1,137,41,127,44,51
-1,-1,-1,-1,840,846,2762,574,1761,842,502,319,691,439,363,441,1898,1763,924,856,2327,1220,783,462,395,588,516,774,399,458,479,-1,537,153,609,155,196
476,467,1011,1194,1021,858,3086,710,2014,931,481,429,995,495,454,554,2795,2282,1216,1233,3602,1997,1532,982,844,1266,1204,1482,1027,1198,1139,-1,1344,330,1583,374,574
115,114,371,284,298,256,1200,227,726,315,209,161,240,223,162,151,1582,1721,831,830,3554,2188,1875,1214,1442,1822,1780,1920,1643,2205,1938,-1,2533,707,3401,855,889
14,23,70,100,112,90,383,105,236,117,84,62,126,110,62,55,528,784,426,409,1808,1204,1060,749,949,1085,965,1415,1042,1640,1499,-1,1694,564,3024,889,0
4,1,10,17,24,22,65,18,39,30,17,28,32,32,31,25,210,321,185,216,980,587,583,390,467,695,673,1533,581,821,861,-1,1020,329,2021,561,2669
3,2,2,6,9,4,21,4,8,6,7,9,9,13,4,7,63,98,75,63,369,260,253,187,220,229,218,319,316,514,476,-1,556,195,1214,325,0
2,2,2,0,5,1,7,3,10,5,4,4,2,1,8,5,14,45,32,24,151,106,106,62,94,112,95,133,132,238,243,-1,280,117,735,204,0
1,0,2,4,4,2,7,4,7,2,4,2,2,5,1,1,13,23,12,17,64,53,41,46,77,69,33,77,73,100,125,-1,150,50,346,113,0
