"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
3,7,6,13,9,5,27,0,4,11,3,4,7,2,3,3,9,4,1,0,12,4,6,1,0,0,0,3,2,0,3,2,2,0,1,0,2
-1,-1,-1,-1,5,5,37,1,9,15,8,4,8,4,1,3,7,5,4,3,31,5,7,3,2,0,2,2,2,2,2,0,0,0,0,1,0
49,34,130,337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,5,62,1,16,34,10,16,27,18,9,3,16,5,7,3,30,14,9,2,7,1,5,3,5,2,7,3,0,2,1,1,1
-1,-1,-1,-1,20,8,119,6,21,45,18,14,28,23,7,7,41,8,14,2,63,18,8,1,4,1,5,4,2,4,7,3,3,4,1,0,0
-1,-1,-1,-1,21,6,161,12,26,59,24,24,53,38,19,7,37,7,19,8,77,28,18,12,10,5,6,16,4,2,12,4,1,2,1,4,3
-1,-1,-1,-1,31,12,196,3,43,85,51,31,41,52,21,12,51,14,12,15,83,42,22,11,9,5,12,8,6,5,16,8,4,5,5,1,1
123,56,198,834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,42,16,233,14,47,105,48,23,82,45,13,12,36,17,20,25,108,31,45,10,8,4,8,19,14,4,10,5,3,1,5,1,4
-1,-1,-1,-1,79,27,761,21,186,333,180,73,243,151,45,25,161,74,71,57,376,105,142,44,56,32,82,78,44,13,72,18,23,15,17,8,6
62,20,96,529,92,38,761,24,182,413,183,108,310,223,56,45,214,74,102,69,680,285,261,88,169,87,205,221,81,41,204,58,70,26,55,23,31
2,1,3,61,6,3,154,2,24,30,27,11,63,54,12,6,46,31,31,43,468,175,192,91,160,88,239,273,102,65,297,64,129,29,88,28,51
0,0,0,8,2,0,8,1,4,4,2,2,11,7,1,0,11,15,4,6,97,54,40,28,48,20,66,97,37,29,142,31,55,11,38,24,24
0,0,1,2,1,1,4,0,0,1,0,0,4,0,1,0,5,2,0,3,25,15,23,14,13,18,25,51,23,16,67,19,26,10,23,16,21
0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,16,6,5,4,8,5,8,26,9,5,54,10,17,5,16,9,7
0,0,1,3,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,6,2,2,0,3,3,3,4,4,2,17,3,9,4,9,3,8
0,1,1,3,0,0,1,1,3,0,1,1,2,1,0,1,5,1,1,0,2,0,0,2,0,0,1,3,0,1,15,9,6,4,8,4,5
