"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
21,18,11,13,27,13,28,0,5,16,6,5,3,7,4,3,3,6,0,0,2,2,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0
-1,-1,-1,-1,64,20,59,2,2,6,0,1,6,13,12,7,12,18,4,0,7,3,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0
90,215,162,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,137,19,101,3,14,18,10,5,5,28,22,14,24,39,3,2,11,11,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0
-1,-1,-1,-1,189,48,138,1,21,42,16,10,23,44,26,20,39,49,2,4,21,10,1,1,2,0,1,2,0,0,2,1,2,0,0,0,0
-1,-1,-1,-1,275,35,190,1,21,53,12,14,37,40,38,25,47,51,11,1,53,28,5,0,3,1,0,1,0,0,0,0,1,0,2,2,0
-1,-1,-1,-1,304,49,219,3,24,80,38,15,44,75,43,23,70,72,15,0,37,13,1,1,3,1,1,4,0,2,0,0,1,0,0,0,0
138,306,266,487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,296,38,172,4,24,73,38,30,57,92,54,24,70,85,11,6,42,25,13,6,3,1,1,4,1,4,0,0,7,1,0,3,0
-1,-1,-1,-1,759,78,448,8,82,269,110,74,173,298,195,106,277,357,52,11,165,79,40,18,9,7,4,21,1,12,2,2,36,0,4,2,2
72,169,198,228,887,83,450,8,92,323,113,84,223,428,292,177,439,631,104,23,309,210,139,79,21,18,21,92,32,78,8,6,103,8,29,15,12
24,76,28,42,439,34,291,2,28,139,42,23,76,183,116,70,300,474,76,4,198,217,137,85,42,30,39,140,44,192,10,22,375,18,97,39,25
10,33,12,11,237,18,130,2,24,99,32,12,32,72,58,50,232,261,30,2,76,79,32,24,16,9,8,30,10,80,9,10,136,4,72,44,17
4,12,3,7,103,5,51,1,6,56,20,5,15,36,38,21,230,181,20,4,58,41,26,32,13,10,6,15,4,42,6,2,90,4,36,26,4
6,3,5,2,56,2,13,0,2,15,5,2,3,15,11,15,95,58,5,3,22,25,10,12,10,1,4,5,3,18,8,4,72,4,18,22,5
0,3,1,0,28,5,13,0,0,11,3,1,0,8,4,6,35,36,2,1,14,6,3,1,4,3,1,4,4,13,3,1,41,6,25,8,9
0,0,2,2,19,0,5,0,0,0,1,0,2,0,5,0,19,30,3,0,4,3,2,0,5,0,1,2,0,3,0,0,16,2,5,8,1
