"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
11,9,6,12,28,17,44,25,26,22,11,12,14,11,5,28,21,46,3,2,10,14,11,3,4,4,5,4,5,17,7,8,30,4,26,5,3
-1,-1,-1,-1,60,25,65,23,50,36,25,21,31,17,19,42,23,73,4,1,14,21,22,4,4,4,9,11,10,7,8,2,14,3,4,9,1
193,227,77,333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,124,71,164,75,110,64,39,36,60,36,41,77,60,144,15,5,40,47,45,9,8,3,9,10,7,19,9,4,12,5,18,7,4
-1,-1,-1,-1,181,88,202,138,157,129,64,56,116,52,71,128,74,254,18,5,67,51,62,14,10,10,15,15,10,30,10,13,17,3,27,10,3
-1,-1,-1,-1,309,106,293,139,219,119,98,30,168,76,81,169,109,284,29,5,112,101,74,15,17,16,27,13,21,48,20,13,30,6,24,12,3
-1,-1,-1,-1,345,116,380,205,263,180,100,172,207,97,121,224,140,355,22,5,129,140,110,22,16,13,37,16,15,40,18,22,44,2,33,11,5
443,376,122,780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,406,192,453,203,398,232,144,152,312,147,143,284,145,479,34,3,143,165,151,26,14,39,40,22,19,82,22,22,54,11,36,23,8
-1,-1,-1,-1,1092,481,1260,599,1032,705,504,428,792,359,382,841,531,1408,87,22,498,620,654,136,124,144,167,104,113,253,86,98,167,28,211,84,23
216,239,55,377,1003,361,991,461,792,540,387,355,756,353,379,822,462,1456,90,24,620,841,1109,278,256,288,392,262,279,538,210,193,406,55,517,224,76
21,87,7,31,159,42,126,71,109,56,42,25,106,31,41,116,78,332,15,2,198,279,407,141,149,174,251,204,183,417,162,151,434,47,639,283,82
2,3,2,5,20,11,4,14,11,2,8,14,15,7,5,23,9,54,6,0,32,70,77,36,40,42,42,45,42,126,49,45,132,17,262,118,38
1,0,0,0,1,2,0,1,2,3,2,3,3,5,2,15,7,26,2,0,16,31,32,18,19,26,18,22,26,71,32,29,78,13,185,69,28
1,0,0,0,4,1,1,0,0,1,0,0,1,1,2,3,1,9,0,0,9,18,12,8,4,9,6,12,7,33,20,15,28,10,100,57,8
0,1,0,0,0,1,0,0,2,1,0,1,0,1,0,2,2,5,0,2,3,6,5,3,6,6,5,4,8,14,11,11,17,2,52,31,13
0,1,0,0,0,1,1,0,1,2,0,1,2,0,0,0,1,3,1,0,2,3,9,3,3,2,1,3,3,5,7,2,9,5,26,17,9
