"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,4,6,26,22,6,38,7,22,15,4,13,2,9,1,3,20,2,2,10,9,7,3,1,5,0,5,5,9,4,3,10,3,0,4,1,0
-1,-1,-1,-1,9,5,71,11,26,16,2,7,5,1,11,12,18,14,1,6,10,7,7,3,0,4,5,3,1,4,2,2,2,1,2,1,1
15,18,40,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,16,17,86,10,34,30,3,19,10,12,13,17,42,8,6,5,18,17,7,2,2,1,3,9,3,5,10,10,2,0,2,2,1
-1,-1,-1,-1,21,15,134,21,35,48,5,23,20,17,19,28,38,16,8,9,25,12,9,0,0,5,4,3,2,5,6,14,5,1,2,0,5
-1,-1,-1,-1,27,24,156,18,53,64,9,26,19,25,39,24,65,23,5,12,28,27,10,5,7,2,7,8,2,9,9,11,3,1,4,4,2
-1,-1,-1,-1,36,20,168,16,62,59,10,42,25,30,29,28,69,35,14,15,42,23,14,3,6,7,11,13,7,6,11,10,7,2,12,1,5
14,44,73,340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,41,21,128,11,64,71,11,37,24,26,41,34,73,34,12,20,54,30,15,8,11,7,16,13,10,12,27,20,7,2,14,2,1
-1,-1,-1,-1,140,89,545,55,216,193,28,137,107,80,104,125,243,98,39,61,161,132,65,37,45,31,45,80,24,61,68,64,27,12,26,5,6
9,27,46,197,165,82,689,68,260,200,27,229,99,73,122,157,414,159,79,115,352,296,156,110,95,84,130,238,102,128,216,150,68,25,106,11,17
3,5,23,44,59,31,259,12,71,55,6,62,27,41,54,61,251,111,72,92,326,253,231,185,158,140,209,383,169,258,450,291,144,51,181,17,23
0,3,0,6,9,8,68,5,22,4,1,24,7,5,13,5,71,29,18,26,124,97,82,80,57,81,90,170,92,131,284,172,68,36,149,13,16
0,0,2,2,2,0,17,2,5,2,0,4,4,2,1,3,23,10,7,6,52,31,32,45,25,41,40,76,35,67,163,87,33,16,72,15,16
1,0,1,0,2,0,6,2,2,1,0,0,0,0,0,1,10,4,0,2,23,12,15,21,15,9,16,31,16,32,77,47,16,11,48,10,11
0,1,1,1,0,0,5,0,1,1,0,2,1,3,2,0,2,1,1,1,8,4,5,3,3,7,6,13,5,14,45,31,1,7,33,6,5
0,2,1,0,0,0,6,1,0,0,0,1,0,1,1,0,5,1,2,0,3,5,2,3,1,7,5,8,2,7,30,11,3,0,10,3,1
