"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
5,1,5,20,8,0,25,2,3,2,8,0,0,1,1,3,7,2,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,11,0,27,3,3,1,13,0,4,2,0,7,7,6,0,0,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,12,111,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,3,44,3,5,9,22,1,5,3,4,8,11,3,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,15,3,53,4,6,13,38,4,2,5,5,9,14,5,2,2,6,7,1,0,1,1,2,0,0,0,3,0,0,0,2,0,0
-1,-1,-1,-1,12,2,76,8,12,14,39,2,2,8,7,15,21,7,4,4,9,3,3,1,1,2,1,2,1,1,4,0,0,1,0,0,0
-1,-1,-1,-1,30,6,89,6,13,11,95,9,3,16,12,10,17,15,2,1,16,3,4,1,1,1,0,1,0,0,0,1,0,0,1,0,1
47,15,183,361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,31,5,108,7,19,25,95,3,5,16,12,23,29,11,2,2,26,11,6,5,5,1,2,1,2,2,2,2,2,1,0,1,0
-1,-1,-1,-1,53,11,320,30,40,91,240,16,27,50,27,42,105,47,19,16,74,32,29,29,15,19,26,9,4,2,8,6,3,2,7,0,5
25,8,85,177,58,12,305,20,50,72,183,18,20,80,44,48,154,85,30,40,129,75,43,50,37,43,77,25,12,5,36,15,15,4,23,0,5
1,2,14,32,6,1,50,6,13,8,15,3,3,13,11,22,69,52,14,25,196,79,73,42,36,40,107,51,13,11,39,22,31,13,36,5,14
0,0,4,3,2,0,4,2,1,3,3,0,1,0,2,1,12,8,2,1,41,17,12,18,20,12,30,12,7,7,22,14,11,8,31,8,3
1,0,2,2,1,0,0,1,0,0,1,0,0,0,0,2,2,3,0,1,20,7,2,3,3,9,8,5,2,2,14,4,6,9,15,7,3
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,1,1,2,1,1,3,5,4,3,2,20,5,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,3,1,2,1,4,3,0,1,5,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
