"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
7,8,3,13,18,10,99,8,11,35,5,7,2,3,7,10,11,26,5,0,5,8,5,1,2,1,4,4,3,7,5,7,7,0,4,3,2
-1,-1,-1,-1,43,15,157,5,31,53,9,10,17,8,14,13,22,36,5,1,13,8,8,3,0,1,4,2,3,5,5,2,7,0,2,0,2
190,207,84,514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,97,17,263,29,52,108,18,23,32,23,28,48,47,96,12,1,17,23,10,5,3,4,10,6,1,12,18,4,19,1,3,2,0
-1,-1,-1,-1,163,26,398,42,127,210,29,34,50,44,48,90,96,163,14,3,32,50,19,16,8,8,14,10,4,13,24,6,22,1,5,3,2
-1,-1,-1,-1,223,24,513,49,133,241,36,58,123,43,81,155,170,167,29,5,53,80,21,12,3,19,31,6,10,19,21,13,25,3,8,7,3
-1,-1,-1,-1,299,33,659,71,186,331,49,99,224,82,95,162,192,239,24,6,56,92,32,19,8,13,26,12,12,33,39,11,39,0,13,6,1
456,440,124,1266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,324,53,730,84,213,408,74,143,328,109,130,199,252,314,28,8,75,137,47,19,15,17,42,18,7,39,35,21,53,3,12,12,1
-1,-1,-1,-1,855,112,2167,221,668,1210,248,328,1082,446,429,713,895,1019,107,27,232,440,240,101,71,88,171,93,68,123,147,83,220,12,69,40,19
212,181,41,571,630,63,1720,167,497,880,158,328,1127,413,482,750,800,956,122,28,281,756,418,228,152,318,528,325,187,403,381,294,654,30,213,107,51
76,4,2,27,29,5,141,11,30,43,5,11,41,21,29,41,60,138,14,5,69,251,143,71,79,171,251,207,108,303,300,271,683,30,309,120,67
6,0,0,3,1,0,10,0,3,7,0,1,2,4,1,2,3,10,1,1,4,30,20,9,4,19,27,21,12,47,47,57,137,7,88,39,30
2,1,0,0,0,1,5,0,0,1,0,0,0,0,1,1,1,1,0,0,2,6,8,5,3,10,11,6,5,25,22,25,59,7,43,28,16
0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,1,2,2,6,2,4,12,9,11,28,3,14,9,13
1,0,0,0,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,1,2,1,0,6,7,7,14,0,14,6,8
0,0,0,0,2,0,1,0,1,3,0,0,0,0,2,1,0,3,1,0,0,2,2,0,0,0,0,0,1,2,4,4,11,3,6,3,13
