"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
15,11,15,7,28,11,29,3,19,21,6,7,5,7,0,6,25,30,9,7,40,12,6,4,0,4,4,7,4,7,6,5,11,5,8,4,3
-1,-1,-1,-1,25,12,46,10,17,14,8,7,7,6,10,10,34,64,6,5,40,13,9,4,2,1,8,5,3,6,4,4,9,0,6,1,1
85,124,163,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,41,15,73,24,40,25,12,12,6,9,2,11,45,43,15,8,54,27,16,8,3,3,3,17,6,4,6,6,8,8,6,4,0
-1,-1,-1,-1,64,19,93,38,58,30,18,20,14,16,14,14,59,52,17,13,478,27,28,6,7,5,7,17,9,13,8,7,6,4,14,1,2
-1,-1,-1,-1,74,32,137,26,78,39,21,19,20,25,19,17,91,69,29,24,121,40,23,12,6,6,12,29,12,14,15,13,11,4,14,7,6
-1,-1,-1,-1,79,32,169,36,92,59,30,31,24,21,26,30,67,89,27,25,122,45,39,17,3,7,20,36,12,18,11,11,16,2,15,4,7
169,205,235,268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,94,33,176,53,110,53,37,25,30,25,25,30,100,88,24,40,130,63,34,14,11,8,26,38,14,12,32,18,15,9,21,5,6
-1,-1,-1,-1,246,102,453,111,300,179,86,95,90,100,66,90,322,242,91,94,419,191,146,124,37,51,83,151,54,71,95,52,56,28,87,19,34
137,115,182,189,282,82,641,126,331,217,137,127,121,154,91,105,390,306,114,134,747,378,336,221,86,136,207,434,187,196,220,150,150,89,235,39,81
53,46,119,102,175,48,350,54,175,145,56,80,72,61,30,53,202,194,73,60,570,375,335,307,129,194,329,555,269,339,343,224,256,141,515,94,172
16,10,19,23,50,9,78,23,56,49,28,25,13,22,7,15,51,51,15,30,138,98,112,111,56,81,105,200,104,142,150,81,100,64,217,59,101
2,1,1,5,12,2,16,3,7,6,6,6,5,4,3,5,16,34,7,9,85,51,56,59,20,29,47,102,47,52,95,57,74,37,158,41,51
0,0,1,1,3,2,8,1,0,0,1,0,2,2,0,4,5,12,1,0,33,14,27,25,7,23,23,43,30,41,28,40,29,34,107,29,39
0,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,4,5,0,1,6,6,11,9,3,4,10,23,4,18,16,15,13,10,59,27,20
0,0,0,1,3,0,2,1,1,0,1,0,0,0,0,3,2,5,0,0,12,2,4,5,2,4,6,6,6,6,7,8,12,7,37,11,17
