"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
3,1,1,10,5,10,48,3,8,12,4,10,5,7,0,2,3,6,1,2,4,4,1,0,0,1,1,0,0,1,0,3,3,0,2,0,0
-1,-1,-1,-1,11,8,40,2,8,13,0,1,5,2,7,3,10,4,2,2,14,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,44,47,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,6,55,4,13,16,6,2,10,13,8,6,14,12,3,3,23,2,1,0,2,1,1,3,0,3,1,3,4,0,2,0,0
-1,-1,-1,-1,18,14,112,3,17,37,3,3,8,12,8,3,32,17,4,2,44,14,0,0,3,1,2,1,0,1,1,0,2,1,2,2,0
-1,-1,-1,-1,22,17,112,6,20,47,14,6,16,24,10,11,46,9,3,4,44,20,3,2,1,1,3,2,2,3,0,5,2,1,0,2,2
-1,-1,-1,-1,25,6,126,7,35,50,16,15,21,17,18,8,35,14,7,9,49,23,2,3,4,2,3,3,4,3,3,2,8,0,2,2,0
54,68,48,216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,27,12,147,1,28,51,15,7,22,13,13,14,72,21,10,8,64,31,5,1,3,3,6,7,0,1,0,5,2,1,3,0,0
-1,-1,-1,-1,80,41,426,12,95,188,60,55,89,105,38,33,196,57,26,20,211,108,23,13,11,13,20,21,3,11,5,29,20,4,19,2,1
24,40,30,117,69,30,469,9,82,224,54,53,107,126,38,35,300,77,40,33,402,221,55,23,54,42,62,78,13,19,15,42,49,11,61,3,10
2,2,2,23,21,9,163,1,36,35,15,4,28,15,6,11,87,50,22,21,238,176,48,37,70,43,46,139,18,33,33,90,71,22,113,13,13
0,1,0,1,5,3,25,1,2,4,6,1,6,6,2,1,14,2,8,4,63,47,15,14,26,12,13,27,8,10,13,44,25,15,65,11,6
0,0,0,0,1,0,5,0,1,4,3,2,0,0,0,2,3,3,4,1,25,14,6,2,14,3,6,13,2,5,12,26,13,2,50,3,1
0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,1,0,13,9,1,2,2,0,2,3,3,2,6,11,9,1,21,2,3
1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,3,0,1,1,2,0,0,0,2,0,0,1,1,5,1,12,1,1,11,2,2
0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,1,1,1,1,1,2,2,1,7,0,0
