"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
8,2,2,5,6,3,12,4,4,3,2,1,7,2,4,2,4,6,1,3,8,6,2,0,0,4,0,4,0,0,1,1,0,0,0,1,0
-1,-1,-1,-1,7,1,6,1,22,3,3,4,6,4,3,1,13,10,0,0,8,2,2,0,1,0,0,2,0,0,0,1,0,0,1,0,1
33,13,58,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,5,31,6,12,1,11,4,10,6,12,6,9,16,2,0,17,12,3,0,3,0,0,1,0,2,0,0,0,0,2,1,2
-1,-1,-1,-1,14,11,49,3,20,6,12,5,21,11,22,3,14,12,10,7,22,25,2,2,7,2,0,1,0,0,2,0,0,3,2,1,0
-1,-1,-1,-1,27,8,63,10,30,9,15,7,29,16,12,6,27,16,9,4,23,16,5,1,3,2,1,7,2,0,2,0,1,1,2,1,1
-1,-1,-1,-1,22,10,85,17,49,14,46,6,27,15,19,4,16,18,9,4,26,25,7,2,3,5,2,4,0,1,1,3,1,1,2,0,0
53,31,103,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,24,16,79,8,32,19,38,8,37,13,20,2,17,29,8,10,31,13,9,4,3,3,2,8,1,4,4,3,2,1,3,1,2
-1,-1,-1,-1,82,28,248,32,126,43,151,25,146,90,71,16,70,78,40,25,125,68,29,14,20,8,25,26,6,7,7,9,5,6,8,3,6
47,14,51,167,92,60,260,28,156,58,131,30,232,93,76,20,124,121,74,39,230,134,51,23,52,30,64,80,8,25,24,16,20,12,58,8,10
7,3,8,51,36,11,64,6,29,12,19,9,56,26,21,2,40,44,46,26,173,129,54,32,52,44,81,156,23,27,48,29,27,13,84,14,30
1,0,2,7,7,1,10,2,9,0,3,1,10,7,4,3,6,12,14,5,33,23,16,13,13,10,21,63,10,17,18,12,12,11,46,11,24
0,0,0,1,2,0,2,0,0,1,1,0,4,2,1,0,2,1,4,1,10,15,9,2,11,11,11,24,6,8,13,11,13,0,28,8,15
0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,4,6,3,2,4,2,3,10,2,6,6,3,4,4,23,3,9
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,2,3,5,2,1,3,1,0,1,15,2,4
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,1,1,3,1,2,9,5,8
