"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
10,13,8,63,40,12,130,16,49,41,12,28,27,10,37,10,91,49,2,3,42,53,17,15,1,14,7,12,15,39,20,28,58,4,22,15,6
-1,-1,-1,-1,60,21,148,23,30,37,11,33,31,20,23,9,81,34,2,2,43,51,18,11,1,4,10,10,10,18,12,10,33,1,7,19,2
159,162,116,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,92,45,291,45,87,100,29,68,67,52,63,27,154,53,7,8,90,114,23,26,6,8,6,17,18,39,21,31,46,9,26,15,5
-1,-1,-1,-1,170,61,441,69,179,173,54,124,149,38,106,50,279,111,13,9,170,180,32,31,10,10,17,24,14,68,24,35,69,2,49,18,8
-1,-1,-1,-1,243,79,542,71,250,246,55,146,216,65,146,82,392,125,17,17,281,249,36,38,11,19,16,26,30,69,41,45,72,9,45,17,9
-1,-1,-1,-1,327,95,716,80,257,321,73,163,292,86,182,108,424,174,13,10,310,287,49,49,24,29,38,41,20,84,44,41,71,10,40,15,10
286,298,160,2105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,398,104,867,124,328,367,90,189,365,107,231,93,509,225,19,10,415,357,88,70,16,43,19,52,39,123,49,55,122,11,62,16,9
-1,-1,-1,-1,823,230,2300,341,1073,1263,265,615,1120,367,685,380,1798,825,80,58,1477,1548,308,258,115,176,151,212,172,425,215,258,433,45,306,53,69
110,112,67,757,545,135,1676,204,800,943,189,522,1148,322,631,360,1834,903,87,69,2048,2470,492,471,275,448,299,398,287,929,475,607,1015,117,679,113,177
9,9,7,74,50,11,178,37,101,115,27,52,158,40,70,52,414,210,26,19,848,1213,255,336,179,291,225,320,266,934,494,665,1276,141,1039,173,211
1,0,0,10,3,2,28,2,12,14,9,5,16,12,16,7,49,32,8,1,154,278,44,80,40,65,48,55,66,322,166,235,465,53,504,128,86
0,0,0,1,2,0,8,0,2,3,0,2,7,3,5,1,10,12,0,5,57,81,12,46,14,31,23,25,27,121,77,101,225,23,295,51,47
0,0,1,0,2,0,3,0,0,1,0,1,4,0,3,0,6,1,0,0,24,33,2,6,5,9,8,8,18,58,32,46,107,14,129,35,41
0,0,0,1,0,0,4,0,1,1,1,2,1,2,2,1,2,0,1,0,9,16,3,5,3,8,4,4,3,34,18,27,47,7,76,15,14
0,0,0,0,2,0,2,1,1,6,2,2,6,5,4,1,3,0,0,0,1,14,3,6,3,4,0,5,5,21,12,15,29,8,29,16,19
