"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
5,6,9,48,28,12,69,17,46,30,21,8,13,38,26,27,72,18,3,15,36,14,4,16,12,3,11,25,14,11,7,13,6,1,6,0,0
-1,-1,-1,-1,45,11,54,9,41,15,17,10,10,27,26,20,49,27,5,9,30,7,5,8,3,5,3,12,8,6,5,6,4,2,0,0,0
33,85,71,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,45,30,94,19,71,30,27,12,19,62,35,31,68,34,4,11,48,14,8,17,10,4,7,13,11,10,13,11,5,2,4,1,0
-1,-1,-1,-1,69,19,160,25,79,47,45,18,31,62,40,59,118,36,8,19,58,24,14,33,20,2,17,21,9,13,19,17,5,9,8,0,0
-1,-1,-1,-1,87,31,160,45,87,39,30,33,46,83,78,35,119,50,14,31,120,36,19,29,27,2,21,25,16,9,18,12,8,11,11,1,0
-1,-1,-1,-1,88,30,158,45,119,50,89,60,30,86,79,79,144,61,16,30,114,36,20,19,22,8,15,22,14,10,24,17,11,10,7,1,1
61,137,98,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,109,43,172,33,115,71,66,36,54,124,52,59,166,59,13,42,144,33,25,42,25,10,14,30,22,16,31,21,12,12,12,2,0
-1,-1,-1,-1,253,78,454,116,357,141,200,83,131,352,177,161,417,199,50,130,421,141,124,134,109,36,86,111,83,51,69,70,37,29,61,5,6
18,39,50,236,253,62,411,101,258,150,143,115,139,263,147,143,444,216,50,133,589,209,189,189,154,72,156,181,156,121,166,126,70,42,115,6,10
4,3,4,42,51,7,80,6,51,30,25,25,35,62,28,23,128,61,10,36,258,98,89,92,104,60,130,150,112,115,140,182,77,48,122,11,15
0,0,2,5,4,4,14,2,14,8,9,8,8,11,12,6,19,13,4,8,53,23,24,31,29,23,33,36,43,48,51,74,34,24,42,5,9
1,0,1,0,0,1,4,0,0,0,2,1,5,3,3,6,7,3,1,3,17,12,6,10,14,6,16,16,17,15,20,39,22,21,33,8,7
1,0,0,2,0,1,0,2,0,3,0,0,1,3,4,1,0,0,0,1,6,5,3,4,5,4,4,8,5,8,14,20,4,11,13,3,1
0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,2,0,0,0,1,1,0,3,2,1,2,4,4,5,5,11,2,3,7,2,3
1,0,1,2,0,0,0,2,1,1,0,1,1,1,3,1,2,1,0,0,0,1,0,0,1,0,1,3,3,2,5,9,1,1,0,1,2
