"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
2,6,3,13,19,3,33,9,29,17,2,8,5,2,6,9,13,33,1,10,16,4,6,0,1,0,5,6,0,3,5,4,10,1,13,1,0
-1,-1,-1,-1,21,5,68,12,62,31,6,10,11,2,19,12,21,32,5,3,25,16,11,2,0,4,1,4,1,3,2,2,7,1,3,0,1
39,65,56,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,36,24,121,25,106,44,12,18,14,12,39,22,38,79,10,10,54,18,12,7,0,3,9,11,12,9,8,10,5,3,8,1,1
-1,-1,-1,-1,76,25,178,48,141,87,25,46,45,11,58,45,89,163,16,12,95,26,29,12,1,10,18,24,11,11,10,3,22,0,7,2,0
-1,-1,-1,-1,136,49,198,49,196,111,33,69,68,22,86,79,143,215,20,12,137,49,28,17,5,10,16,22,11,9,20,11,25,2,11,4,1
-1,-1,-1,-1,170,78,244,75,267,140,41,84,112,39,124,106,159,279,31,22,192,68,59,18,1,12,21,23,13,17,19,16,38,6,19,8,0
119,135,61,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,205,80,321,82,332,157,57,122,135,49,141,117,164,300,26,27,196,90,81,42,5,22,26,46,17,22,22,13,48,3,21,9,2
-1,-1,-1,-1,409,205,771,240,839,424,200,345,335,131,394,395,512,938,113,47,714,305,346,146,33,123,117,157,51,108,78,45,149,17,96,34,11
36,61,33,200,371,113,586,202,673,320,132,319,304,116,292,333,492,892,170,61,839,467,425,298,75,306,382,329,146,241,212,130,455,26,211,50,24
1,1,1,12,34,14,51,37,95,27,10,34,45,18,28,43,46,131,29,12,301,147,159,109,35,209,242,165,116,199,228,147,448,38,271,84,34
0,0,0,1,3,1,3,2,16,3,1,3,2,3,6,6,4,16,2,2,46,22,29,32,12,38,36,30,22,48,55,25,131,9,106,32,13
0,0,0,1,0,0,1,1,4,0,0,2,2,2,0,1,3,5,3,0,11,12,13,6,7,15,21,14,6,31,35,13,75,6,61,25,9
0,0,1,0,0,0,2,0,1,1,0,0,1,0,2,0,0,3,1,0,5,6,4,5,5,9,8,5,4,7,18,15,34,5,39,11,7
0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,2,2,0,0,1,4,5,2,4,6,6,3,6,6,7,8,24,5,22,12,7
0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,6,1,0,3,5,5,1,7,1,3,5,5,2,7,2,7,3,13,8,2
