"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
6,1,0,9,34,8,82,9,11,5,5,0,14,16,7,1,10,16,2,0,1,5,2,1,0,0,3,0,0,1,0,0,2,0,1,5,2
-1,-1,-1,-1,55,5,158,16,16,11,3,1,12,29,7,10,9,16,0,1,7,8,1,5,0,0,1,2,0,0,0,0,0,0,3,0,0
56,37,18,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,84,15,229,23,26,31,16,11,45,41,12,5,24,35,5,1,8,31,4,1,3,0,1,0,1,2,1,0,2,0,4,3,0
-1,-1,-1,-1,112,20,252,47,41,45,30,9,65,63,28,22,24,74,6,0,15,37,7,10,2,3,3,0,1,1,2,0,4,0,6,5,2
-1,-1,-1,-1,165,15,339,41,73,77,51,14,80,98,28,24,53,88,11,0,31,71,10,7,2,0,0,1,1,4,0,0,3,0,3,1,4
-1,-1,-1,-1,208,32,451,40,64,98,94,21,90,120,44,36,70,145,11,2,39,75,14,4,3,4,6,3,2,8,1,1,8,0,3,1,1
118,107,24,605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,272,49,532,49,126,132,93,22,134,181,46,57,88,189,10,1,30,65,30,13,5,11,6,3,0,8,0,1,9,1,4,5,2
-1,-1,-1,-1,774,103,1603,133,357,430,300,96,450,593,117,169,286,758,54,8,154,289,95,68,34,38,46,18,11,29,7,3,27,3,25,19,17
77,44,13,298,853,82,1423,91,274,407,261,82,467,703,123,136,289,866,43,5,179,395,174,162,83,125,119,49,39,72,8,7,81,4,64,37,38
5,0,0,14,80,13,220,11,29,34,26,9,45,95,21,19,49,192,9,0,55,144,48,68,56,100,84,26,38,106,10,2,68,1,94,65,39
1,0,0,0,8,4,17,3,0,2,3,3,9,6,0,1,1,14,2,0,1,35,6,8,8,13,15,1,6,23,4,2,20,2,36,48,27
0,0,0,2,8,2,5,1,0,1,1,2,2,1,1,0,2,6,0,0,1,14,6,6,2,7,6,3,6,10,2,0,13,2,24,15,11
1,0,0,0,1,0,0,0,0,1,0,0,2,3,1,1,0,1,0,0,0,4,1,2,2,2,5,0,1,4,1,0,4,0,12,15,8
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,1,3,1,3,1,2,0,5,0,0,2,1,4,6,4
0,0,0,1,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,2,0,0,2,0,2,4,4
