"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,1,0,2,6,6,2,7,15,3,3,3,0,2,2,7,10,9,2,21,6,5,7,1,1,4,8,3,15,2,0,3,4,5,15,14
-1,-1,-1,-1,1,1,7,0,3,12,2,1,0,0,2,1,11,8,0,4,11,15,4,1,3,0,6,4,2,12,1,2,7,3,7,5,9
0,8,35,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,2,4,0,9,18,3,1,0,1,5,12,8,23,4,10,30,46,9,5,4,1,4,3,3,19,1,0,2,7,8,7,10
-1,-1,-1,-1,3,8,10,2,8,26,2,10,2,0,7,11,16,19,2,16,50,61,7,11,1,2,8,6,4,24,2,2,5,5,5,23,13
-1,-1,-1,-1,2,6,12,1,6,41,7,3,5,3,11,11,15,36,7,16,61,91,9,11,6,3,14,8,5,29,2,5,11,4,6,22,11
-1,-1,-1,-1,4,9,21,2,11,48,10,2,2,2,9,16,29,28,6,17,58,79,9,7,8,3,18,8,3,30,3,2,6,6,5,25,12
0,22,43,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,9,14,2,8,61,6,7,4,1,16,16,23,39,7,14,73,94,22,17,13,3,17,12,9,46,3,3,8,10,9,25,17
-1,-1,-1,-1,5,44,41,9,29,146,25,19,10,6,31,41,98,119,21,69,211,335,65,49,20,11,98,46,23,143,7,13,41,31,31,88,48
3,15,25,3,4,36,28,9,22,126,16,18,12,9,58,53,102,158,31,75,307,521,146,66,47,14,178,81,53,290,15,24,100,82,107,166,102
1,4,21,1,7,44,23,3,14,70,15,4,8,0,25,16,59,116,25,48,355,578,176,107,50,38,270,131,69,518,38,52,248,192,139,298,202
0,2,2,0,2,11,10,1,4,35,6,10,3,2,13,8,18,63,12,21,140,251,97,51,34,9,144,89,41,395,25,47,212,165,118,216,144
0,0,0,0,0,3,1,0,2,14,1,4,0,0,5,4,12,31,1,7,59,151,56,32,19,15,97,48,40,226,27,36,164,91,64,136,61
0,0,0,0,0,1,1,0,0,5,2,0,1,0,1,1,1,10,4,4,32,61,26,17,3,7,45,30,13,115,11,22,95,71,35,91,43
0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5,1,1,17,33,10,6,4,2,13,10,13,40,7,3,62,30,29,40,20
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2,2,4,1,3,2,19,7,4,6,4,3,6,8,15,4,4,28,15,13,17,12
