"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
26,8,6,18,5,13,42,3,19,24,13,10,28,10,12,5,39,36,9,2,16,4,3,4,2,0,4,10,1,9,10,4,3,1,1,1,0
-1,-1,-1,-1,16,12,68,8,28,33,13,6,24,11,12,7,26,33,6,6,24,4,2,2,2,3,3,6,2,3,6,10,2,0,2,2,0
127,14,97,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,17,23,115,8,41,39,18,14,35,18,9,9,42,43,16,5,62,8,6,4,4,4,3,8,5,7,10,15,2,4,7,1,0
-1,-1,-1,-1,35,51,154,8,75,57,35,22,49,29,28,15,75,77,39,12,87,6,10,9,6,4,3,27,1,12,15,16,4,2,4,3,0
-1,-1,-1,-1,39,69,233,14,94,89,40,27,72,48,36,30,136,48,31,27,117,16,13,5,15,13,4,20,11,20,7,15,9,3,5,5,0
-1,-1,-1,-1,33,52,244,24,92,110,68,50,93,24,45,25,146,88,27,20,159,21,15,12,17,16,14,34,9,21,17,17,9,4,10,0,1
179,194,148,756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,40,82,245,15,100,93,63,39,123,26,60,25,157,83,36,29,135,28,25,11,21,9,9,30,14,26,31,33,12,4,13,8,0
-1,-1,-1,-1,113,250,793,31,319,286,190,150,311,133,137,78,477,320,148,106,568,89,81,87,83,72,43,154,28,86,85,78,42,21,60,7,5
96,101,59,451,98,240,827,46,266,229,180,147,376,151,178,82,515,408,179,153,838,162,134,180,172,136,116,293,62,233,223,170,71,55,123,18,6
6,9,4,57,14,43,108,7,54,45,24,30,70,28,24,11,158,130,67,54,447,114,103,135,129,181,109,278,76,176,280,218,121,82,229,25,6
3,0,0,7,1,0,18,0,3,6,2,5,10,4,5,3,18,24,13,15,79,23,25,25,43,56,25,83,28,69,113,97,27,25,110,11,7
0,0,0,4,1,1,1,0,1,3,0,0,1,1,1,2,11,3,4,7,31,12,8,17,24,23,2,39,11,28,57,38,15,11,53,7,3
0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,2,0,0,6,1,3,4,8,11,6,12,1,22,31,24,7,8,39,3,2
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,1,3,0,2,2,2,3,1,6,3,5,16,13,4,3,21,3,0
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,2,1,0,0,1,1,1,0,2,3,1,5,3,3,9,7,2,7,12,2,1
