"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
3,11,4,17,16,14,72,3,13,33,3,12,22,4,2,15,24,22,6,4,19,20,13,3,6,2,10,5,5,8,4,9,5,2,5,3,1
-1,-1,-1,-1,25,12,74,10,13,35,4,8,8,5,14,29,20,11,8,2,14,17,9,5,3,0,5,8,2,3,1,7,6,0,2,0,1
24,30,34,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,18,24,132,22,36,57,11,16,22,13,17,23,37,9,5,11,32,26,17,10,6,7,9,8,2,12,9,9,11,0,5,0,3
-1,-1,-1,-1,31,16,141,16,52,98,5,33,33,7,17,36,58,29,4,12,58,42,16,13,12,7,14,9,6,15,16,15,2,3,4,2,2
-1,-1,-1,-1,41,34,174,16,68,139,9,18,55,12,16,72,66,26,15,15,84,71,29,26,13,6,11,21,10,19,16,16,15,3,9,5,6
-1,-1,-1,-1,46,19,242,18,43,122,9,74,63,13,20,61,70,32,10,18,88,67,44,18,31,14,16,14,11,43,25,21,13,2,12,2,8
15,49,42,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,59,40,238,34,49,158,10,49,78,37,25,57,72,32,10,24,116,76,45,25,30,8,32,36,10,34,26,19,20,5,21,3,2
-1,-1,-1,-1,128,104,725,59,197,489,35,154,243,94,94,188,229,121,33,87,401,307,156,92,119,66,120,109,40,96,93,90,70,19,103,11,36
11,10,13,124,110,59,593,48,127,393,32,152,195,70,75,203,295,129,50,86,589,419,207,124,229,103,212,238,110,218,206,161,153,40,186,24,77
1,0,4,22,15,4,80,3,13,59,2,12,17,17,8,23,115,69,23,35,247,228,86,75,123,91,133,142,94,234,181,152,161,38,253,31,49
0,1,0,3,6,3,8,2,3,9,1,5,5,3,1,4,14,7,4,6,69,87,22,25,37,36,30,41,29,80,59,65,56,18,128,18,27
0,0,1,1,1,0,5,0,0,0,0,1,4,1,0,1,3,4,1,1,16,21,9,11,14,12,9,12,18,36,37,21,39,11,75,6,22
1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,10,3,5,5,4,2,7,8,16,19,17,15,6,47,9,10
0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,7,6,1,0,2,1,1,1,0,5,7,7,7,4,19,1,6
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,0,1,3,3,0,2,0,0,0,3,3,5,5,4,2,3,8,2,4
