"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
3,6,8,6,33,3,27,5,9,7,4,1,8,2,1,1,3,12,3,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,21,10,18,7,5,11,5,2,20,9,9,1,8,23,0,0,11,7,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0
84,68,54,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,44,3,25,17,15,13,10,4,26,11,4,3,20,42,7,0,22,7,3,1,0,2,2,3,0,0,0,0,1,0,0,0,0
-1,-1,-1,-1,85,7,78,19,21,38,12,14,54,20,15,6,31,57,12,0,31,18,3,0,2,2,1,1,0,2,2,2,1,0,0,1,0
-1,-1,-1,-1,98,12,73,27,36,48,16,6,70,44,19,7,42,67,6,1,33,21,3,2,0,4,0,4,0,1,4,0,3,0,0,0,0
-1,-1,-1,-1,155,14,87,32,39,72,20,21,82,48,23,10,41,62,8,2,50,25,7,2,1,5,1,7,2,1,2,0,3,0,0,0,1
158,184,100,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,138,14,100,43,49,96,29,25,87,45,31,7,51,85,6,1,53,28,8,0,3,1,5,9,0,2,2,3,2,1,0,0,1
-1,-1,-1,-1,451,54,327,143,156,363,104,63,302,163,59,22,165,295,41,5,262,110,56,8,9,10,26,42,2,2,9,6,7,0,2,2,1
113,104,43,152,430,42,310,122,138,332,102,62,394,180,65,16,206,449,48,16,474,279,126,21,19,53,48,147,8,12,42,30,28,1,7,4,12
12,17,7,23,120,8,83,30,18,79,17,8,113,39,8,3,60,218,19,5,294,204,90,30,23,73,75,300,18,38,52,51,37,11,16,12,8
4,3,2,5,34,1,19,4,11,36,6,3,18,6,8,1,29,47,2,2,51,47,22,9,11,18,9,52,6,12,23,17,13,2,7,2,3
0,0,0,2,8,0,4,3,0,6,0,1,7,6,0,0,10,9,4,2,31,17,15,5,2,5,13,27,4,4,9,10,10,0,5,1,3
0,0,1,0,5,0,4,0,0,1,0,0,5,3,0,0,1,4,0,0,14,15,3,3,2,5,8,10,0,0,6,3,2,0,3,1,1
0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,3,0,0,1,3,4,3,0,0,0,1,4,1,2,2,5,1,0,1,1,1
0,2,0,1,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1
