"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
9,3,0,5,18,7,50,5,7,40,10,7,17,4,6,7,13,12,1,2,7,5,0,0,0,2,0,2,2,1,6,2,5,0,2,0,0
-1,-1,-1,-1,27,5,64,7,2,23,7,9,17,7,7,5,23,13,5,2,14,6,0,0,1,0,0,1,0,0,2,2,3,4,1,1,0
157,68,16,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,32,8,88,15,8,34,12,12,18,12,8,3,22,23,9,4,26,8,3,1,1,1,4,2,2,1,4,0,2,1,1,0,2
-1,-1,-1,-1,47,9,92,10,15,48,14,23,38,24,20,13,29,36,8,5,47,23,3,2,1,1,2,3,3,4,6,2,2,2,2,2,1
-1,-1,-1,-1,64,10,135,9,21,99,22,16,56,32,24,18,53,44,9,5,50,24,5,3,2,0,0,6,3,2,7,2,6,0,5,1,1
-1,-1,-1,-1,65,12,133,11,25,117,42,44,66,52,19,16,53,39,5,5,91,28,10,3,7,0,3,4,2,8,9,8,5,3,5,1,2
438,201,31,385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,120,11,145,16,20,206,47,40,105,58,26,27,67,54,8,9,94,31,13,8,9,2,3,9,1,6,17,5,8,3,7,4,1
-1,-1,-1,-1,287,44,456,32,64,562,123,105,314,183,75,71,219,191,47,30,343,147,46,21,29,24,11,34,32,32,58,19,35,13,31,6,4
161,73,11,176,277,18,422,25,92,455,109,112,342,180,87,62,236,203,67,39,565,301,101,52,47,45,47,115,62,99,201,57,69,19,69,20,18
8,8,2,23,43,6,64,6,11,94,15,11,75,45,24,6,68,52,22,10,221,148,51,31,21,38,30,99,47,64,155,66,97,28,63,21,19
7,1,0,3,4,1,16,1,1,13,8,1,11,4,4,5,14,9,6,1,39,23,17,5,4,10,5,16,24,11,40,25,23,9,19,13,8
2,1,1,1,2,1,3,0,0,2,2,0,3,2,1,1,3,3,2,1,8,7,2,3,0,5,6,7,5,8,24,8,13,6,13,7,10
2,0,0,2,1,0,3,1,0,0,0,0,1,0,0,0,1,3,1,0,3,1,0,0,0,0,1,2,2,3,17,7,8,4,8,3,2
1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,3,0,1,0,1,0,1,2,0,3,4,1,8,2,6,2,2
4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,2,1,1,0,2,0,0
