"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,1,0,2,9,0,19,14,8,7,5,6,10,4,2,1,15,19,0,0,1,3,0,0,0,1,0,1,0,1,0,2,5,0,0,0,0
-1,-1,-1,-1,9,5,34,20,11,16,3,11,13,2,0,1,14,15,2,1,2,6,1,0,1,0,0,1,0,1,1,1,3,0,0,0,0
27,34,8,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,27,7,72,27,12,48,12,17,19,9,5,6,31,47,2,1,15,22,1,1,0,1,0,1,1,2,1,1,8,2,0,1,1
-1,-1,-1,-1,48,5,130,36,32,78,13,37,49,17,4,11,60,47,4,4,21,23,4,1,1,1,1,0,3,4,1,0,4,0,2,1,0
-1,-1,-1,-1,84,7,120,49,36,113,33,36,64,23,7,20,88,86,2,1,26,38,1,2,3,0,0,3,2,4,3,4,6,0,5,1,0
-1,-1,-1,-1,103,12,193,57,38,140,42,59,94,37,6,33,106,126,2,5,36,45,5,1,4,4,0,2,2,1,1,2,10,0,0,1,2
167,106,5,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,143,18,181,65,54,189,54,74,125,35,7,35,130,162,4,3,40,54,5,1,4,5,3,2,1,9,3,4,18,1,0,2,0
-1,-1,-1,-1,382,42,682,223,196,783,232,260,386,134,46,103,466,626,19,27,141,227,23,16,11,20,12,5,9,22,15,16,66,1,10,12,9
102,97,9,112,493,26,721,196,211,810,347,326,456,175,59,149,512,826,14,17,171,372,53,45,27,72,21,37,24,53,24,64,164,6,38,31,16
9,1,0,4,103,5,228,51,61,163,105,28,111,38,7,59,195,606,8,1,64,232,40,21,32,68,15,34,43,114,30,83,303,5,56,52,29
1,0,0,1,26,1,65,17,11,39,27,8,26,7,5,12,52,137,9,2,12,74,9,2,11,19,4,10,10,49,11,26,119,4,37,30,19
2,0,0,0,5,0,25,4,0,12,13,1,11,4,6,3,25,63,1,2,7,29,7,1,3,12,3,4,4,25,13,22,60,3,38,16,13
0,0,0,0,1,0,6,0,1,3,0,0,2,0,2,1,10,21,0,1,1,12,2,0,0,1,1,2,2,18,6,5,35,0,11,22,13
0,0,0,0,0,0,5,0,1,2,1,0,0,0,1,0,4,8,0,0,0,1,1,0,2,1,0,3,2,7,2,4,17,1,7,8,6
0,0,0,0,1,0,3,1,0,0,1,1,2,0,0,1,5,4,0,0,0,3,1,0,0,0,1,2,0,2,1,1,9,0,2,7,5
