"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
3,0,3,6,7,2,19,2,2,9,6,3,3,16,5,7,12,8,1,0,2,0,1,0,0,0,5,1,1,4,0,2,7,1,2,0,0
-1,-1,-1,-1,17,2,38,1,2,7,11,8,1,17,8,9,17,17,3,2,6,2,1,1,0,0,2,1,1,5,2,0,8,0,0,1,1
39,11,57,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,38,4,34,4,3,10,14,4,4,24,17,12,30,24,12,0,5,4,2,0,0,0,2,1,4,5,1,1,6,0,1,1,2
-1,-1,-1,-1,49,9,61,4,11,29,22,11,6,35,27,15,30,36,6,1,15,5,2,0,1,0,6,3,2,8,0,2,16,0,2,1,1
-1,-1,-1,-1,77,3,93,6,10,29,31,17,12,51,43,17,67,41,12,1,14,7,8,1,0,0,9,4,3,6,0,1,11,0,1,0,0
-1,-1,-1,-1,62,4,106,9,20,57,25,17,5,69,49,16,85,65,17,3,21,9,1,1,0,0,10,5,5,4,0,2,12,0,1,0,3
53,16,149,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,81,3,128,10,22,63,45,19,7,69,40,27,86,88,15,2,21,6,5,4,0,0,6,10,5,9,1,3,24,0,0,0,1
-1,-1,-1,-1,272,7,350,15,42,239,148,58,41,287,196,108,327,301,71,7,69,27,25,5,4,1,39,32,24,38,6,12,75,0,9,3,9
52,17,117,50,307,13,565,13,54,308,215,74,81,511,288,153,508,456,130,8,117,78,57,16,10,8,57,109,54,99,27,40,188,0,23,4,17
26,13,143,26,411,9,793,13,53,357,247,103,51,451,241,149,631,489,114,8,107,106,63,20,23,14,74,138,142,318,52,108,611,5,40,19,41
8,3,54,15,257,7,677,18,57,347,268,89,39,460,263,80,571,332,73,5,60,39,48,12,12,9,50,91,66,198,47,96,550,4,50,15,27
5,1,20,4,107,3,284,9,24,202,123,48,24,346,202,73,521,326,73,5,42,40,27,15,9,5,62,62,52,136,23,65,370,3,28,13,33
3,0,15,6,80,1,143,4,6,73,55,22,9,154,93,30,234,153,27,3,23,23,22,4,10,2,13,44,35,140,24,63,340,3,32,15,34
0,0,7,4,37,2,86,4,2,54,40,11,2,104,52,25,145,78,9,2,1,9,7,2,0,0,12,29,13,59,14,28,232,1,35,18,18
0,0,4,0,13,1,23,1,1,11,8,3,2,40,39,9,86,30,4,0,2,2,6,1,1,2,7,8,5,26,8,16,108,2,14,8,18
