"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
3,12,1,16,24,6,49,10,30,5,11,27,18,9,18,13,40,45,7,1,22,7,9,2,4,4,19,6,2,19,0,4,19,1,9,4,0
-1,-1,-1,-1,37,15,87,10,66,7,22,37,46,16,23,30,51,67,4,1,29,14,7,2,1,4,6,6,2,12,1,7,10,3,2,1,1
65,240,8,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,52,31,190,25,111,14,41,85,96,42,79,43,82,141,11,2,68,38,13,4,3,6,17,9,5,15,7,12,21,2,10,5,0
-1,-1,-1,-1,149,39,329,46,191,22,68,143,102,52,103,61,149,212,9,7,110,56,22,6,8,14,22,17,4,28,6,23,29,4,9,10,4
-1,-1,-1,-1,194,47,372,58,220,39,85,123,114,63,151,113,177,253,21,10,199,91,25,10,16,19,34,7,7,67,18,23,35,0,6,19,5
-1,-1,-1,-1,204,52,487,74,267,57,90,212,176,85,177,150,225,304,24,11,211,114,51,16,19,25,51,10,13,61,17,28,37,4,22,12,8
129,389,13,568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,239,73,538,85,298,48,141,226,208,73,153,168,272,303,23,10,258,122,78,17,17,45,83,17,17,87,29,26,54,5,27,17,12
-1,-1,-1,-1,583,147,1301,179,797,153,363,733,609,288,460,508,839,1042,71,36,841,422,290,62,80,194,235,62,58,315,83,132,209,14,107,72,41
50,160,7,243,428,96,918,147,644,105,238,656,522,237,421,473,722,925,93,54,911,499,403,106,140,355,496,133,129,608,199,236,384,43,215,160,107
0,8,1,16,46,3,115,12,61,15,22,65,60,24,45,46,107,159,9,2,277,178,166,53,95,196,239,76,66,399,155,151,345,33,193,144,94
0,1,1,0,1,1,6,4,3,2,3,16,9,2,1,13,7,19,0,2,21,32,35,9,10,31,32,14,14,80,44,48,84,9,43,56,38
0,2,0,3,1,2,8,1,0,0,0,5,1,0,0,4,3,3,0,0,13,18,17,3,11,20,22,5,6,39,24,13,39,7,36,37,21
0,1,0,0,1,1,0,1,2,1,0,2,3,2,0,1,3,5,0,0,4,8,7,3,3,10,7,5,3,23,16,11,21,8,27,22,18
0,0,0,0,0,0,1,0,2,1,3,0,0,1,0,1,2,4,0,0,3,1,6,0,0,2,4,0,3,17,3,6,10,1,9,4,6
0,1,0,0,0,0,3,0,5,1,6,1,4,2,0,0,0,5,1,0,1,1,2,0,1,2,3,1,0,5,9,1,5,1,2,3,7
