"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,4,1,2,18,2,12,1,3,9,6,0,1,5,1,0,8,1,0,1,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
-1,-1,-1,-1,21,2,16,1,4,4,7,0,2,9,4,2,10,14,0,0,2,1,0,0,1,1,0,1,0,2,0,0,2,0,0,0,0
9,43,72,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,54,3,32,2,5,13,7,1,2,16,18,6,25,15,2,1,3,3,2,0,0,0,0,1,0,1,1,0,3,0,0,0,0
-1,-1,-1,-1,63,2,53,0,1,30,29,2,10,20,28,3,22,30,3,0,15,5,2,1,0,0,0,1,1,5,0,0,1,0,0,0,0
-1,-1,-1,-1,75,7,42,2,8,30,29,7,21,33,22,7,47,33,1,0,12,11,3,1,0,0,0,1,1,2,1,0,3,0,1,1,0
-1,-1,-1,-1,84,4,66,6,10,46,32,8,13,42,26,9,35,46,2,1,17,8,4,2,0,0,0,0,4,4,0,0,1,0,0,0,0
7,44,149,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,82,4,78,3,8,54,50,6,27,47,23,10,41,60,7,0,26,14,4,4,0,0,0,4,2,4,0,0,0,0,1,0,0
-1,-1,-1,-1,268,12,199,4,28,161,181,19,85,175,105,44,151,249,21,4,70,56,25,20,6,10,0,8,17,32,2,0,6,3,6,3,0
22,37,127,55,356,16,264,11,36,161,229,41,119,279,154,56,272,447,38,1,160,116,61,56,20,23,1,60,108,134,8,5,24,2,5,2,1
7,10,95,19,334,10,293,6,21,100,112,18,62,115,94,25,141,333,22,2,83,68,33,49,15,12,8,72,91,194,22,16,96,6,19,9,6
2,5,53,10,197,3,245,4,8,98,79,10,73,144,95,13,87,243,19,4,39,16,13,7,3,7,3,14,17,49,6,5,58,9,9,7,4
1,2,21,3,103,2,111,3,5,48,41,9,39,110,81,6,83,217,25,2,23,11,5,15,5,8,4,18,14,28,10,5,28,1,14,7,2
1,1,7,2,47,2,75,0,6,19,13,6,12,35,30,3,28,101,21,0,11,8,7,8,1,5,0,9,7,24,13,9,35,4,6,8,3
1,0,5,1,15,3,35,0,1,11,14,3,8,18,17,2,22,43,2,0,5,3,0,1,1,0,3,6,6,14,7,3,12,0,3,13,2
0,1,3,0,8,0,21,0,0,2,3,0,4,1,4,3,15,27,3,2,8,1,2,0,0,0,1,1,2,3,1,1,10,1,2,2,3
