"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,1,4,0,4,0,1,0,2,4,0,0,0,1,1,0,0,0,0,-1,5,7,1,1,0,0,0,3,2,10,4,1,1,1,2,1,1
-1,-1,-1,-1,12,0,2,0,6,4,0,0,0,1,2,0,0,0,1,-1,4,6,3,2,0,0,0,1,0,1,2,0,0,1,0,1,0
16,2,21,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,1,7,1,11,6,0,1,1,1,7,0,0,3,0,-1,7,9,0,1,1,0,1,3,1,7,2,4,2,1,0,3,0
-1,-1,-1,-1,18,3,11,1,12,15,0,3,0,4,16,0,2,13,1,-1,16,27,0,4,1,0,2,2,1,7,2,2,4,1,1,3,1
-1,-1,-1,-1,16,2,5,3,14,12,0,4,2,2,27,0,5,13,0,-1,29,28,1,6,1,0,1,7,2,11,5,7,2,1,2,8,0
-1,-1,-1,-1,25,2,11,2,29,19,0,5,3,3,30,2,6,23,0,-1,30,33,2,6,4,0,1,7,2,15,7,8,1,1,5,7,1
28,1,35,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,19,4,10,2,17,28,0,10,0,2,20,1,3,25,0,-1,39,32,1,8,5,0,1,5,4,19,10,11,6,3,2,2,0
-1,-1,-1,-1,63,6,22,8,55,83,3,27,3,8,80,1,7,45,1,-1,107,142,11,30,13,1,5,23,10,67,14,25,14,5,7,26,3
13,1,13,5,54,3,16,4,45,55,5,15,8,3,62,1,9,61,1,-1,139,173,20,42,20,4,10,49,19,115,41,41,24,13,18,38,3
0,0,0,0,5,0,2,1,11,10,0,6,3,0,12,2,3,9,0,-1,66,122,13,24,24,5,20,36,10,111,42,46,44,20,11,46,19
0,0,0,0,3,1,2,0,0,6,0,0,0,0,6,0,0,4,0,-1,14,24,4,9,7,0,4,10,3,45,26,19,20,9,9,18,2
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,-1,3,15,2,8,1,0,4,4,1,24,8,15,7,3,4,13,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,-1,1,10,1,1,0,1,0,3,2,11,7,5,4,4,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,4,0,0,0,0,0,0,1,3,2,1,1,2,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,1,0,0,0,0,4,2,1,1,0,1,1,0
