"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
4,8,9,11,13,4,34,2,9,13,10,3,6,2,16,17,23,18,11,2,30,11,4,2,2,2,4,5,3,6,5,3,9,1,15,0,1
-1,-1,-1,-1,10,5,32,5,13,14,7,3,7,6,17,25,26,19,8,1,9,8,5,4,3,1,3,1,2,1,1,3,2,1,2,0,1
28,73,116,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,8,11,55,5,25,13,19,3,6,14,20,35,33,45,13,1,23,11,17,7,2,4,5,4,3,5,3,5,4,0,7,1,0
-1,-1,-1,-1,20,13,80,5,58,25,7,12,17,7,25,25,40,41,25,7,44,9,13,9,7,2,6,9,4,10,4,5,5,4,4,0,2
-1,-1,-1,-1,28,28,133,7,58,30,19,11,38,19,33,38,47,54,27,11,49,25,15,15,5,4,4,12,3,4,12,6,5,1,6,0,0
-1,-1,-1,-1,33,21,130,9,60,57,26,16,34,25,32,30,78,59,19,7,57,16,17,12,7,5,8,8,2,6,6,8,8,0,10,1,2
33,128,202,326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,25,23,188,16,71,52,35,19,41,29,37,36,68,65,21,12,67,31,27,18,6,8,11,17,5,11,7,8,14,6,8,2,0
-1,-1,-1,-1,81,77,489,33,217,173,109,73,157,92,104,102,202,173,71,54,288,80,68,67,32,34,41,68,16,49,51,40,35,21,41,5,6
20,60,123,203,71,65,570,34,205,178,88,53,175,86,100,150,291,190,97,72,437,108,124,129,73,76,102,151,55,94,119,82,99,60,129,12,7
1,4,11,19,13,9,84,9,40,41,19,6,37,23,30,39,84,68,43,24,270,70,34,56,48,48,51,85,56,99,124,69,126,83,313,18,19
1,0,1,3,2,2,8,2,8,7,6,0,8,8,6,18,23,20,13,6,75,22,13,13,24,22,20,47,25,57,67,41,55,49,194,22,11
0,0,1,0,1,0,2,1,1,0,0,1,0,1,10,10,6,10,5,0,22,6,5,6,15,5,2,11,12,15,32,22,25,32,132,14,13
0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,6,2,2,2,1,7,0,1,2,3,2,1,5,2,8,13,7,16,13,66,9,8
0,0,0,0,0,0,2,0,0,1,0,0,0,3,4,4,2,1,0,0,1,1,0,0,1,1,0,2,2,1,4,4,5,4,30,4,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,5,2,4,0,0,0,0,0,0,0,0,0,3,1,2,3,1,2,2,17,3,1
