"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
7,3,1,16,21,5,37,7,20,10,4,2,45,7,4,4,9,19,3,1,6,9,2,3,3,2,4,0,2,4,2,4,5,1,4,1,0
-1,-1,-1,-1,40,6,83,9,42,11,16,6,6,6,4,8,18,21,8,0,6,24,0,0,0,0,2,0,0,2,3,0,4,0,1,1,0
146,40,4,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,75,7,122,27,64,21,31,20,21,19,17,27,41,59,14,3,14,33,1,0,1,0,6,1,2,3,2,0,7,0,1,3,0
-1,-1,-1,-1,92,30,185,42,108,50,43,40,45,28,12,32,61,73,14,2,25,60,3,3,0,0,4,1,3,2,3,5,4,0,3,2,2
-1,-1,-1,-1,128,20,175,57,143,55,65,38,74,27,39,54,93,114,18,7,52,72,7,8,2,3,9,2,8,7,4,3,6,0,3,4,3
-1,-1,-1,-1,166,24,248,43,180,82,89,98,110,62,43,78,156,120,28,8,71,107,3,15,3,11,8,7,10,8,7,4,11,1,4,2,4
378,97,17,800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,181,38,294,80,234,93,102,80,136,102,57,88,150,140,39,3,78,150,11,14,5,10,15,4,7,11,9,9,20,2,8,5,2
-1,-1,-1,-1,515,101,886,207,622,294,308,258,452,282,190,293,544,514,104,27,332,623,71,66,22,56,87,33,33,47,29,42,88,6,38,19,16
165,44,5,402,365,77,710,121,506,227,217,174,377,273,160,274,408,474,118,31,445,831,123,123,71,164,219,94,95,135,83,101,242,14,90,38,35
11,2,1,23,25,6,78,13,36,16,12,15,31,14,9,15,19,48,9,1,83,239,27,53,36,82,139,43,68,111,69,79,249,15,114,55,56
4,1,0,0,10,1,8,1,4,0,4,1,3,2,0,0,2,4,0,2,12,22,5,5,3,9,16,8,6,18,10,13,59,3,33,47,16
1,0,0,0,0,0,2,1,0,3,0,1,1,1,0,0,1,2,0,0,5,13,1,5,1,5,8,2,5,8,10,5,24,5,27,13,9
0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,11,0,2,1,2,2,2,3,6,5,5,15,2,16,13,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,6,0,0,1,2,4,2,2,0,0,4,10,0,11,9,6
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,3,2,1,2,1,7,6,3
