"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
10,11,2,30,11,10,47,3,12,20,9,15,17,2,5,7,27,27,17,0,23,17,2,7,4,4,7,10,9,15,13,3,22,3,4,8,1
-1,-1,-1,-1,17,16,65,3,21,43,13,11,30,6,5,12,21,29,10,5,38,23,4,1,1,3,6,11,6,10,5,5,9,2,2,1,2
34,90,33,371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,28,23,156,3,48,87,16,20,46,4,11,21,39,48,16,6,91,57,7,10,3,7,3,18,10,18,6,8,17,2,4,5,3
-1,-1,-1,-1,53,25,262,5,64,150,37,29,91,10,17,38,53,58,19,17,106,59,12,11,10,3,17,28,3,29,21,4,28,1,8,4,2
-1,-1,-1,-1,47,44,332,6,86,173,30,24,116,22,17,55,77,100,31,20,191,109,18,19,20,11,8,43,10,38,18,10,38,2,8,8,7
-1,-1,-1,-1,63,61,375,9,104,178,61,59,137,24,16,67,91,123,35,15,191,135,26,33,26,22,16,54,11,46,20,10,46,3,7,10,4
73,102,37,745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,65,71,501,8,116,259,75,67,195,21,27,84,120,149,41,22,244,143,30,47,34,13,21,42,13,58,24,18,54,5,13,5,9
-1,-1,-1,-1,197,163,1534,19,347,803,242,237,653,109,80,234,381,480,149,81,906,517,122,153,150,125,95,264,71,194,100,47,229,17,48,36,33
21,35,16,373,181,136,1317,12,282,664,204,208,591,89,68,282,418,526,168,68,1080,786,214,289,282,200,210,503,158,475,239,94,534,35,111,50,97
1,6,4,31,4,14,187,4,33,80,18,17,56,9,3,31,65,163,48,8,305,292,70,123,144,117,95,330,119,397,195,72,584,35,132,86,68
0,0,0,3,1,1,28,0,6,8,4,1,13,2,3,0,13,23,3,1,50,48,16,26,43,31,28,54,34,135,60,39,143,11,65,51,26
0,0,0,0,0,0,3,0,0,6,0,3,2,0,3,0,7,7,3,1,25,11,7,11,17,15,12,19,16,59,41,13,83,5,32,25,15
0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,4,1,1,4,8,2,2,8,6,7,7,10,29,19,8,46,5,23,18,14
0,0,0,0,1,1,2,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3,1,3,4,1,3,5,1,20,7,7,22,1,3,10,8
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,4,1,3,2,3,0,2,1,2,0,2,2,13,10,4,13,2,7,10,3
