"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
5,5,5,6,10,7,9,0,2,0,19,2,1,1,0,9,16,8,6,6,9,4,2,0,2,5,4,5,3,6,8,7,7,6,11,2,0
-1,-1,-1,-1,7,9,7,1,4,5,12,1,0,1,1,4,14,4,3,1,15,5,1,2,4,0,5,5,1,7,5,4,8,1,3,0,3
12,22,62,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,7,24,7,9,3,17,0,3,0,1,6,21,15,3,10,26,9,3,3,4,1,9,7,5,2,13,2,5,4,4,3,9
-1,-1,-1,-1,15,10,38,10,8,14,27,3,6,3,6,9,28,14,11,8,28,17,6,2,5,0,7,11,4,3,10,5,3,2,11,2,6
-1,-1,-1,-1,10,5,50,8,11,11,33,1,2,3,3,10,34,13,13,8,40,25,8,3,9,2,7,5,5,9,5,9,6,6,12,2,2
-1,-1,-1,-1,21,10,52,9,28,13,56,3,10,3,7,18,46,19,12,11,44,27,13,5,5,1,9,13,4,9,13,19,8,4,9,2,6
19,22,99,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,15,15,63,9,17,19,64,3,3,3,5,15,35,20,7,9,60,30,13,6,13,6,18,18,7,9,17,12,5,3,15,5,4
-1,-1,-1,-1,57,45,192,23,62,43,192,7,27,15,15,51,163,81,48,57,186,104,60,28,49,27,84,77,23,24,58,47,31,20,46,13,22
8,15,67,81,40,46,223,24,53,52,206,3,26,28,23,72,243,112,66,103,321,229,101,56,106,84,186,196,75,97,151,120,77,43,117,13,51
1,4,43,33,17,14,44,7,21,17,119,2,7,14,9,34,171,121,52,64,276,204,139,98,189,99,277,256,84,165,221,212,185,62,195,29,83
3,0,12,5,3,4,8,1,5,7,105,0,3,7,4,9,53,35,24,17,136,83,58,50,104,48,136,127,46,71,138,119,75,33,125,23,40
0,1,1,1,1,0,2,0,1,0,79,0,0,1,2,4,18,15,7,10,43,37,36,22,34,19,52,48,24,44,67,62,53,17,55,15,32
0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,1,2,1,2,16,11,9,5,11,8,24,29,14,16,35,32,23,8,46,10,18
0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,2,2,3,4,5,1,2,7,0,13,15,2,7,9,13,10,12,20,3,10
0,0,0,0,0,0,1,0,2,1,5,0,0,0,0,1,0,0,1,4,6,3,0,2,0,0,7,7,3,6,3,9,4,5,8,6,7
