"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
14,4,7,2,7,0,2,0,0,1,1,0,0,3,0,1,2,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,-1,-1,-1,3,0,7,0,0,1,0,0,0,0,1,0,4,6,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
104,111,121,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,1,8,0,0,1,2,0,0,1,0,3,4,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-1,-1,-1,-1,22,3,26,0,2,1,7,2,2,11,2,2,9,8,1,0,8,4,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0
-1,-1,-1,-1,34,3,23,0,3,4,3,0,0,15,1,0,15,12,4,0,11,2,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
-1,-1,-1,-1,38,3,27,0,3,7,7,2,1,30,2,4,18,19,3,0,20,9,1,1,4,0,1,1,1,0,0,0,1,0,1,2,0
231,119,144,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,44,4,25,1,7,11,13,6,3,31,1,0,28,20,3,0,11,7,1,2,1,2,0,2,0,1,0,0,10,0,4,3,2
-1,-1,-1,-1,114,11,107,4,19,40,47,18,11,156,4,8,77,75,23,3,57,15,6,9,13,8,4,8,1,1,1,0,16,2,7,14,3
121,67,90,42,153,7,124,0,13,54,86,13,22,263,15,17,198,211,40,7,135,72,38,61,33,29,40,29,5,3,6,9,40,2,8,21,8
95,87,102,32,108,5,125,3,13,26,40,11,11,158,14,12,103,140,29,5,114,73,67,77,58,46,87,43,18,18,15,15,103,4,34,41,19
46,66,60,25,72,5,71,1,3,12,26,2,8,75,2,5,45,68,10,1,35,22,17,21,21,11,13,19,8,11,8,4,62,3,20,21,18
14,38,23,5,15,0,27,0,2,9,16,2,1,42,3,3,46,51,8,0,23,14,18,18,18,9,14,12,5,4,6,1,44,1,12,22,12
13,15,10,13,12,1,14,0,0,3,5,1,1,20,0,2,17,23,6,0,12,7,10,7,13,3,9,5,1,3,4,6,30,1,4,23,14
9,6,6,2,10,0,8,0,0,2,2,0,3,6,3,1,8,7,0,0,1,5,4,3,4,3,1,0,0,0,6,2,19,1,4,11,6
3,3,4,2,2,0,2,0,0,0,0,2,0,1,0,2,1,4,1,0,3,5,0,2,0,0,0,2,1,0,0,2,10,0,4,9,1
