"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
1449.76645359282,1271.85417908416,1623.03047389227,2010.8586744695,1.00024216864605,"rmse",1,TRUE,300
-1308.73772798619,-1321.98186712575,-1296.80272512415,3560.6955414766,1.00001806489778,"log_lik_sum",1,TRUE,300
