"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
13.3354863205184,8.45368130592726,19.4429546648608,1245.28680472059,1.00213973339641,"rmse",1,TRUE,300
-1313.67849173989,-1338.16274344366,-1282.69492507066,1050.785524466,1.00184052032178,"log_lik_sum",1,TRUE,300
