"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
8.607176405376,8.09251220531539,8.52470927866112,9.60826829558345,7146.90377826559,0.999860324828798,"rmse",1,TRUE,300
-1116.46400350952,-1128.60129361102,-1116.10639991064,-1106.03628770573,6510.90173445794,0.999832938271888,"log_lik_sum",1,TRUE,300
