"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
18.0373873029967,17.1722551400016,17.8858756523119,19.8169482903294,5715.44769570026,0.999926646515986,"rmse",1,TRUE,300
-1531.83420693808,-1543.50818768508,-1531.53570809372,-1521.72157605497,3811.78686397566,1.0005789128451,"log_lik_sum",1,TRUE,300
