"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
18.3577572573821,14.3785735067692,23.6212986359644,4465.95239512046,1.0011145136299,"rmse",1,TRUE,300
-1297.00637989278,-1315.87726046215,-1277.83095989163,3095.8083696169,1.00117479407104,"log_lik_sum",1,TRUE,300
