"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
3.77782964342002,3.36249033457513,4.37626947286212,5997.7350728035,0.999884568608264,"rmse",1,TRUE,300
-960.977559671796,-976.33271454733,-947.704645831282,6436.19903912783,1.0003897680683,"log_lik_sum",1,TRUE,300
