"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
42.5636946767461,36.8916986171863,51.5239777126518,6055.12215334352,1.0009322077321,"rmse",1,TRUE,300
-1749.82692460724,-1761.02168148963,-1740.57514984987,6753.2553177758,1.00039534687994,"log_lik_sum",1,TRUE,300
