"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
69.7895336498694,62.1022175706123,79.9423345278578,7366.49899687571,0.999914409496341,"rmse",1,TRUE,300
-1702.85169638985,-1714.55452828259,-1693.66134978183,6837.41300430399,0.999775045692428,"log_lik_sum",1,TRUE,300
