"mean","lower","mid","upper","ESS","Rhat","var","ivar","converged","ess.thres"
65.6064715669939,39.9048041160309,61.6126360256529,113.162702055639,6888.85579952862,0.99972997278008,"rmse",1,TRUE,300
-1493.19201968747,-1506.90761362691,-1492.49781505092,-1483.14444365024,5994.31571236752,0.99986976519138,"log_lik_sum",1,TRUE,300
