"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
13.5723123434817,11.946364771263,15.7374452844641,6443.65645942026,0.999922251675777,"rmse",1,TRUE,300
-1636.72494800187,-1653.15371944604,-1622.30300207553,5541.04095631124,1.00048762234049,"log_lik_sum",1,TRUE,300
