"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
9.20699490345626,7.94798329308537,10.8605445683215,6469.11331650526,0.999770953887655,"rmse",1,TRUE,300
-1273.2209864009,-1288.13607667183,-1260.8775077866,5174.94633958106,1.00002938346447,"log_lik_sum",1,TRUE,300
