"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
2.87282405158701,2.28707234740791,3.55499603928012,6783.98517021598,0.999772503684776,"omega",1,TRUE,300,3000
0.112340009764638,0.0785910357684881,0.151044696664011,6844.24512614845,0.999877457984294,"theta",1,TRUE,300,3000
0.0949593932981449,0.0872869767776085,0.10292745034903,7402.29400252772,1.00019002133353,"lambda",1,TRUE,300,3000
0.0195337916646185,0.0131039071783302,0.0274897809016918,7261.21710506193,0.999596817536247,"lambda",2,TRUE,300,3000
0.0162424404970995,0.0107830910877083,0.0230617556651706,7279.4483328004,0.999776592623225,"lambda",3,TRUE,300,3000
0.0426355557110211,0.031069544870678,0.05649766113307,7164.85428816306,1.00003966132773,"lambda",4,TRUE,300,3000
0.0531551620987102,0.039540639105599,0.0699263792994668,7005.82247337988,1.00016556293981,"lambda",5,TRUE,300,3000
0.0367309790176252,0.0284798908273579,0.0466991213829151,7131.12389299567,1.00015338662376,"lambda",6,TRUE,300,3000
0.0245983678781577,0.018721486986902,0.0316148587534108,6729.75725399757,1.00041527759058,"lambda",7,TRUE,300,3000
0.0980198316868088,0.0796248318841256,0.119006193659283,6996.8418851727,0.999837871451713,"lambda",8,TRUE,300,3000
0.0118759289592756,0.00856952321496934,0.0159517854027124,6893.11019046978,0.999698019447164,"lambda",9,TRUE,300,3000
0.0336790919054842,0.0259879551778444,0.0426514934659308,7089.77860001588,0.999790830918786,"lambda",10,TRUE,300,3000
0.0247541189293856,0.0187422828566453,0.0316615604390083,7187.52181328545,0.999848890243446,"lambda",11,TRUE,300,3000
0.0209217147349545,0.0157712571747306,0.026987616645802,7061.52365249964,0.999984305717276,"lambda",12,TRUE,300,3000
0.0175664792626064,0.013078917246166,0.0229559523260425,7096.41112352311,0.999852002497996,"lambda",13,TRUE,300,3000
0.029269216664633,0.0226047575025087,0.0371259297103837,6745.77016808109,1.00008663011864,"lambda",14,TRUE,300,3000
0.0187614790902184,0.0137965839229609,0.024568781948218,7277.73340599244,0.999750607133895,"lambda",15,TRUE,300,3000
0.0205619197332446,0.015267208845188,0.0266112860454769,7283.76953183859,0.999995299182809,"lambda",16,TRUE,300,3000
0.0173290365229463,0.0126915739721597,0.0226609173530336,7057.3381253132,0.999851037818108,"lambda",17,TRUE,300,3000
0.040802946738593,0.0321628992627649,0.0504496650488767,7232.30576285205,0.999740542423952,"lambda",18,TRUE,300,3000
0.0248130040372811,0.0190481052485005,0.0317303562291587,7028.20717591378,1.00052534451555,"lambda",19,TRUE,300,3000
0.0260920642680287,0.0199984316777471,0.0330632270592401,7152.05454831248,1.00012466447429,"lambda",20,TRUE,300,3000
0.0111740101914356,0.00802318244628565,0.0148189979451587,6967.96447953978,0.999734796176637,"lambda",21,TRUE,300,3000
0.0418240948148976,0.0333292602991176,0.0515235261984219,7055.87233102023,0.999757795558086,"lambda",22,TRUE,300,3000
0.0245583608226046,0.0188513147821954,0.0311032857879138,7472.05622320825,0.999997791473036,"lambda",23,TRUE,300,3000
0.0100417278626923,0.0072464965618343,0.0133087177205915,6727.19412667979,1.00058541939237,"lambda",24,TRUE,300,3000
0.0110918040963985,0.0079850246239693,0.014832646694576,6754.77170198558,0.99990963735914,"lambda",25,TRUE,300,3000
0.00767408254467762,0.00543764860499991,0.0104387777404381,7259.07366662532,1.00022039410672,"lambda",26,TRUE,300,3000
0.00692219503247142,0.0048327908350547,0.00950183261275208,6894.10387950717,1.00055116869824,"lambda",27,TRUE,300,3000
0.0166364404778787,0.0124643588362187,0.0215445935602615,7004.94828167316,0.999724914752051,"lambda",28,TRUE,300,3000
0.0328150379383381,0.0259508551267701,0.0406587774248655,6978.78398311948,0.999698402389181,"lambda",29,TRUE,300,3000
0.00928315082647363,0.00675384429046515,0.0123604528266994,6711.8438370736,0.999785718824595,"lambda",30,TRUE,300,3000
0.0108110394240587,0.00795914437094089,0.0143182869292649,7395.79188745244,1.0004036633712,"lambda",31,TRUE,300,3000
0.01401074988785,0.0104437459493474,0.0181735650166575,7345.66906885955,0.999983192360938,"lambda",32,TRUE,300,3000
0.011810943758266,0.00871087067815181,0.0155830115542492,7194.19138928596,1.00008377830227,"lambda",33,TRUE,300,3000
0.0115854870785721,0.00853948940320371,0.0151525012598945,7071.88224614208,0.999894214795995,"lambda",34,TRUE,300,3000
0.0051818281025556,0.00356808569789766,0.00718389802619398,7320.62557509789,0.999718545205265,"lambda",35,TRUE,300,3000
0.0183374839737754,0.0137332967652323,0.0239392392889889,7031.51056770717,0.999802302354667,"lambda",36,TRUE,300,3000
0.00586860595871006,0.00402424348745655,0.00813433322037093,7067.3565852119,0.999808350364588,"lambda",37,TRUE,300,3000
0.00723264837249838,0.00504327799833549,0.00998129697556434,7419.91147751462,0.999762431751076,"lambda",38,TRUE,300,3000
0.00366267471579427,0.00196114101154121,0.00561941945674525,6349.08508174625,0.99968592828174,"binnedQe",1,TRUE,300,3000
0.113456131835171,0.100717179710757,0.128525451269695,6406.99716034481,0.999852474502513,"binnedQe",2,TRUE,300,3000
0.00116261031164654,2.6676794671607e-05,0.00443101068360752,7033.86726683072,0.999826366459852,"binnedQe",3,TRUE,300,3000
0.0216451795639378,0.0163901879790039,0.0280536020749232,6921.10676745091,1.00029008350948,"binnedQe",4,TRUE,300,3000
