"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres"
38.9789435455172,33.1120261200186,45.9260254351921,6318.52143673156,0.999725656846674,"rmse",1,TRUE,300
-1959.50385613696,-1978.67442150472,-1942.25552635175,5649.74285403844,0.999756078160569,"log_lik_sum",1,TRUE,300
