"mean","lower","upper","ESS","Rhat","var","ivar","converged","ess.thres","nwarm"
1.60898476177439,1.22792987671657,2.06167062528803,6987.92008895871,1.00016653513382,"omega",1,TRUE,300,3000
0.0442183669686802,0.0273327023694546,0.0635793195470578,7045.7395704288,0.999906890883112,"theta",1,TRUE,300,3000
0.548705817638409,0.403058601937463,0.725996158628461,4517.16716588286,0.999876900617074,"lambda",1,TRUE,300,3000
0.155834171007488,0.106131037169872,0.216000022025891,5839.4743466552,1.00035916415006,"lambda",2,TRUE,300,3000
0.109853955412464,0.0739680157591191,0.152490001313397,5300.81030854695,1.00033025054097,"lambda",3,TRUE,300,3000
0.215152035047957,0.151956548632588,0.289655256067522,5540.02910205417,1.00024614896775,"lambda",4,TRUE,300,3000
0.321896060234086,0.234082283638229,0.421003983371666,5257.89278083441,1.00053748960153,"lambda",5,TRUE,300,3000
0.287327340994086,0.213589575193222,0.363109576903098,4941.56968661618,1.00039771064151,"lambda",6,TRUE,300,3000
0.121384459370821,0.0872486959168327,0.160380244209324,4742.82430189546,1.00116123321374,"lambda",7,TRUE,300,3000
0.919620028861173,0.745813399919251,0.997318774830821,4892.21199801953,0.999952228215368,"lambda",8,TRUE,300,3000
0.155252627433725,0.113732938191975,0.202883913645038,5095.95112938064,1.0006673139014,"lambda",9,TRUE,300,3000
0.411163677541894,0.309485941157471,0.514119735946864,5169.97283037394,1.00064951570945,"lambda",10,TRUE,300,3000
0.222585655674583,0.157553945433645,0.296200213558357,4347.14803772754,0.999919239390347,"lambda",11,TRUE,300,3000
0.48873225227881,0.356724044283362,0.631546825966006,4161.61612358954,0.999883546432443,"lambda",12,TRUE,300,3000
0.101223199170794,0.0698577064165259,0.137571873641226,4555.53919235626,1.00006439132702,"lambda",13,TRUE,300,3000
0.130767068885482,0.0913105658071642,0.178195194921296,4408.97278194772,1.00011173826385,"lambda",14,TRUE,300,3000
0.152326258503436,0.106045797184612,0.207968346077912,4748.81004815705,0.99989146595363,"lambda",15,TRUE,300,3000
0.11680004735952,0.0803591687009678,0.160777326414464,4412.45599381763,1.00043403620805,"lambda",16,TRUE,300,3000
0.111590470745142,0.0769918497067154,0.153395998324857,4537.70457659384,1.00001434269025,"lambda",17,TRUE,300,3000
0.658510540105504,0.491366724206388,0.848643615791904,3948.99495031001,1.00020892967445,"lambda",18,TRUE,300,3000
0.49891619387927,0.363742128610735,0.646938615668789,4335.8395281387,1.00023188124499,"lambda",19,TRUE,300,3000
0.136643776168546,0.0978334925971121,0.180881300815636,4984.28844840603,1.00027129761401,"lambda",20,TRUE,300,3000
0.085875950499593,0.0615005596305854,0.113689540859346,4575.65081715312,0.999854633343764,"lambda",21,TRUE,300,3000
0.531182335878894,0.394319109387764,0.678180626375149,4324.79007212754,0.999791402589669,"lambda",22,TRUE,300,3000
0.247451004279671,0.181145873936603,0.317207166002144,4179.13762935729,1.00032462090523,"lambda",23,TRUE,300,3000
0.149171104528374,0.108261620753273,0.195284551181201,4516.48623200058,0.999908730132115,"lambda",24,TRUE,300,3000
0.0909935344544998,0.0658867708408468,0.119930164373674,4594.80588845543,1.00038854707733,"lambda",25,TRUE,300,3000
0.0830150170351715,0.0596553198030549,0.109418267928132,4903.69874018943,0.999890771009399,"lambda",26,TRUE,300,3000
0.165754146879891,0.119755861144806,0.216561270866916,4370.32594847283,1.00009004354488,"lambda",27,TRUE,300,3000
0.211529747374045,0.155085292337028,0.273741310189408,4581.31688606463,1.00044861801802,"lambda",28,TRUE,300,3000
0.226069922683806,0.161407547328358,0.303997674270931,4959.02472109027,1.00022435384306,"lambda",29,TRUE,300,3000
0.140265893866225,0.0989886785627316,0.190591766964777,4798.64479692711,1.00019151201951,"lambda",30,TRUE,300,3000
0.144316932531026,0.101544172513864,0.196762242919295,5097.74702428654,1.00005471010509,"lambda",31,TRUE,300,3000
0.107469832144729,0.0743603678742288,0.148278400412162,5108.95253545952,1.00032609547124,"lambda",32,TRUE,300,3000
0.0592554114084849,0.040624265633635,0.0837508884408918,4930.84751303596,1.00013992363709,"lambda",33,TRUE,300,3000
0.0947185221651214,0.0656411895088441,0.130932034762991,4916.24332614844,1.0000471133193,"lambda",34,TRUE,300,3000
0.0305608405068885,0.0203686799489992,0.0435762466860787,5233.37806814749,0.999922836387848,"lambda",35,TRUE,300,3000
0.0972336468659084,0.0672307917979954,0.135165020169091,5263.8723810443,0.999968604072868,"lambda",36,TRUE,300,3000
0.0270618833177176,0.0180140670027141,0.0389207984690256,4982.44396782273,0.99991910780446,"lambda",37,TRUE,300,3000
0.0570312733143011,0.0387097059253812,0.0813970224782655,5332.32053020822,1.00008432183892,"lambda",38,TRUE,300,3000
0.0580989207431515,0.0317236308613608,0.101948076924363,6393.25567187689,0.999907608387766,"binnedK",1,TRUE,300,3000
0.197996115550978,0.115238776442988,0.286881538941723,5995.65245388854,1.00069332285354,"binnedK",2,TRUE,300,3000
0.270916909548305,0.151658013798593,0.404193889110325,5689.14869560732,1.00013224847175,"binnedK",3,TRUE,300,3000
0.222533134599599,0.0423774143852304,0.46206624739174,6034.02355236272,1.00039920748681,"binnedK",4,TRUE,300,3000
0.136459049778361,0.00465235568991112,0.332468970732225,6716.98099850049,1.00018412120907,"binnedK",5,TRUE,300,3000
0.247400225655255,0.0593190101535258,0.467915814584459,6697.77729348842,1.00015575515152,"binnedK",6,TRUE,300,3000
0.137681221201216,0.0316549216027166,0.339837859735103,6890.10408654982,0.999956348778091,"binnedK",7,TRUE,300,3000
