"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m3h.rtaQeT","Satun"
-1.44151111736663,2.854948905138,1,"DHF_add","m1h.rtaQeT","Satun"
-2.41313693584683,2.95938200506976,1,"DHF_add","m3h.rtQeT","Satun"
-8.05831305658846,3.20452644606894,2,"DHF_add","m3h.rta","Satun"
-8.68707372310639,3.73615324620723,3,"DHF_add","m3h.rt","Satun"
-8.91708340253439,3.8376131630759,4,"DHF_add","m1h.rta","Satun"
-21.5522612931536,6.70831266732352,5,"DHF_add","m1h.rtQeT","Satun"
-37.0299784785519,7.65827418061512,6,"DHF_add","m3h.rAT","Satun"
-39.6491257338568,8.01786614440286,7,"DHF_add","m1h.rATQeT","Satun"
-41.2966423380261,8.21684735222201,8,"DHF_add","m1h.rAT","Satun"
-43.2019498792531,8.19929066201447,9,"DHF_add","m1h.rt","Satun"
-44.769202611254,8.46970634840427,10,"DHF_add","m3h.raQeT","Satun"
-44.824636530921,8.6738587819813,11,"DHF_add","m1h.raQeT","Satun"
-48.6726906078431,9.11879994501671,12,"DHF_add","m3hQeT","Satun"
-55.2020351299618,9.40368258407693,13,"DHF_add","m1h.ra","Satun"
-57.8524641161016,9.04517530308514,14,"DHF_add","m3h.ra","Satun"
-94.0074977852931,11.6137723696291,15,"DHF_add","m1h","Satun"
-120.952716137373,13.1291018142206,16,"DHF_add","m1hQeT","Satun"
