"elpd_diff","se_diff","rank","dataver","model","province"
0,0,1,"DHF_add","m1h.rtaQeT","Tak"
-0.747201014117545,3.14423319565326,1,"DHF_add","m3h.rtaQeT","Tak"
-3.30208363724969,3.95064625770792,1,"DHF_add","m3h.rtQeT","Tak"
-8.14531610833892,5.40462917256571,1,"DHF_add","m3h.rta","Tak"
-9.99489233304034,6.59093220717826,1,"DHF_add","m1h.rta","Tak"
-11.0059782494009,6.69863079168058,1,"DHF_add","m3h.rt","Tak"
-38.9601571708994,8.67541268820362,2,"DHF_add","m1h.rtQeT","Tak"
-65.4737051464192,12.5235442529126,3,"DHF_add","m1h.raQeT","Tak"
-69.5938870901611,12.7044520295306,4,"DHF_add","m3h.raQeT","Tak"
-69.9302450093324,13.2701187612042,5,"DHF_add","m3h.ra","Tak"
-71.5886753027682,13.7934608599156,6,"DHF_add","m1h.rAT","Tak"
-72.6610436107163,13.4598908924046,7,"DHF_add","m1h.rATQeT","Tak"
-73.6508783123707,13.5522666336936,8,"DHF_add","m3h.rAT","Tak"
-75.6405444966131,13.2502593327237,9,"DHF_add","m3h.rATQeT","Tak"
-77.6778114592146,14.2733941755595,10,"DHF_add","m3h","Tak"
-77.9247355482613,14.1285288411464,11,"DHF_add","m3hQeT","Tak"
-84.5507515509187,14.0884392051447,12,"DHF_add","m1h.rt","Tak"
-146.579789811418,15.1836082283068,13,"DHF_add","m1hQeT","Tak"
-154.7471667751,17.6578244559619,14,"DHF_add","m1h","Tak"
